is_2_1_7uM,,mbg_3_127_5_15uM,,mbg_3_127_5_31uM1,,mbg_3_127_5_62uM3,,mbg_3_127_5_125uM2,,mbg_3_127_5_250uM,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs
324.5088196,0.119042806,324.5088196,0.195944116,324.5088196,0.317709476,324.5088196,0.566500902,324.5088196,1.091516733,324.5088196,2.194671154
324.0401306,0.119006306,324.0401306,0.195726797,324.0401306,0.317328751,324.0401306,0.565734625,324.0401306,1.089728355,324.0401306,2.182970524
323.5714417,0.118932292,323.5714417,0.195367813,323.5714417,0.316349775,323.5714417,0.564160287,323.5714417,1.085735917,323.5714417,2.176517963
322.9464417,0.118714556,322.9464417,0.195078015,322.9464417,0.315768302,322.9464417,0.563346624,322.9464417,1.082155943,322.9464417,2.171640158
322.4776917,0.118553653,322.4776917,0.194682285,322.4776917,0.314921528,322.4776917,0.561850786,322.4776917,1.080339193,322.4776917,2.171712637
322.0088806,0.118549645,322.0088806,0.194415659,322.0088806,0.314633757,322.0088806,0.561031759,322.0088806,1.079042792,322.0088806,2.160806656
321.5400391,0.118443035,321.5400391,0.194413796,321.5400391,0.314269662,321.5400391,0.560721636,321.5400391,1.077905059,321.5400391,2.168882847
321.0711975,0.118249737,321.0711975,0.193947256,321.0711975,0.313504368,321.0711975,0.55947566,321.0711975,1.075859785,321.0711975,2.167996645
320.4460144,0.118039511,320.4460144,0.193620592,320.4460144,0.313115031,320.4460144,0.558627784,320.4460144,1.074688196,320.4460144,2.148953676
319.9770813,0.11835555,319.9770813,0.19362706,319.9770813,0.312900186,319.9770813,0.558108449,319.9770813,1.072815418,319.9770813,2.147889137
319.5081482,0.118290797,319.5081482,0.193459481,319.5081482,0.312649578,319.5081482,0.557605386,319.5081482,1.071835995,319.5081482,2.14727664
319.0391541,0.11824321,319.0391541,0.19349125,319.0391541,0.31258294,319.0391541,0.557556152,319.0391541,1.071041822,319.0391541,2.154590845
318.5701599,0.118336685,318.5701599,0.193455562,318.5701599,0.312438101,318.5701599,0.557169378,318.5701599,1.070252895,318.5701599,2.152014971
317.9447937,0.118215852,317.9447937,0.193384484,317.9447937,0.31218341,317.9447937,0.556690395,317.9447937,1.069676161,317.9447937,2.142941952
317.475708,0.118381798,317.475708,0.193271965,317.475708,0.311868608,317.475708,0.556230664,317.475708,1.068153262,317.475708,2.140025139
317.0066223,0.11831218,317.0066223,0.193409935,317.0066223,0.311801791,317.0066223,0.555959463,317.0066223,1.068335652,317.0066223,2.131453276
316.5375061,0.118215993,316.5375061,0.193025097,316.5375061,0.3117356,316.5375061,0.555894792,316.5375061,1.066876173,316.5375061,2.130408525
316.0683594,0.118133619,316.0683594,0.192767024,316.0683594,0.31112653,316.0683594,0.554412484,316.0683594,1.065783858,316.0683594,2.123919964
315.4427795,0.118163757,315.4427795,0.192810118,315.4427795,0.31045264,315.4427795,0.554105401,315.4427795,1.063557386,315.4427795,2.137628317
314.9735413,0.118425146,314.9735413,0.192622244,314.9735413,0.310561627,314.9735413,0.552860379,314.9735413,1.062658429,314.9735413,2.126045465
314.504303,0.118437454,314.504303,0.192577139,314.504303,0.310144603,314.504303,0.552994549,314.504303,1.061341643,314.504303,2.118286848
314.0350342,0.118416987,314.0350342,0.192565247,314.0350342,0.3099401,314.0350342,0.552725434,314.0350342,1.060319185,314.0350342,2.12299943
313.5657349,0.118331008,313.5657349,0.192279488,313.5657349,0.30939284,313.5657349,0.551623464,313.5657349,1.05750525,313.5657349,2.112413645
312.9399719,0.118054122,312.9399719,0.191900149,312.9399719,0.308812797,312.9399719,0.550403595,312.9399719,1.055020452,312.9399719,2.110846043
312.4706116,0.117856622,312.4706116,0.191473678,312.4706116,0.308108658,312.4706116,0.549105108,312.4706116,1.052936435,312.4706116,2.099281311
312.0012207,0.11819686,312.0012207,0.191497132,312.0012207,0.307593405,312.0012207,0.548093438,312.0012207,1.050574064,312.0012207,2.097423553
311.5318298,0.118011624,311.5318298,0.191265538,311.5318298,0.307175458,311.5318298,0.547442973,311.5318298,1.04847908,311.5318298,2.089740992
311.0623779,0.117530793,311.0623779,0.190100983,311.0623779,0.305369318,311.0623779,0.543992043,311.0623779,1.042655349,311.0623779,2.079159021
310.4364014,0.117292121,310.4364014,0.189903453,310.4364014,0.304275304,310.4364014,0.542183995,310.4364014,1.039392591,310.4364014,2.078899145
309.9669189,0.117154084,309.9669189,0.189077109,309.9669189,0.3030321,309.9669189,0.539926112,309.9669189,1.033730388,309.9669189,2.062005997
309.4973755,0.116702683,309.4973755,0.188284963,309.4973755,0.301659286,309.4973755,0.537645817,309.4973755,1.028878331,309.4973755,2.052853346
309.027832,0.117172733,309.027832,0.188405812,309.027832,0.301491231,309.027832,0.537118435,309.027832,1.026647806,309.027832,2.045585394
308.5582275,0.116801992,308.5582275,0.187524587,308.5582275,0.299453139,308.5582275,0.533610523,308.5582275,1.02011621,308.5582275,2.02348423
307.9320984,0.116424397,307.9320984,0.186679959,307.9320984,0.298177898,307.9320984,0.531257093,307.9320984,1.015083075,307.9320984,2.017632961
307.4624329,0.116119631,307.4624329,0.185781494,307.4624329,0.296535552,307.4624329,0.528191507,307.4624329,1.008111715,307.4624329,2.001422644
306.9927673,0.115866453,306.9927673,0.1850456,306.9927673,0.295220465,306.9927673,0.525835097,306.9927673,1.001679301,306.9927673,1.987215996
306.5230713,0.115583971,306.5230713,0.18443124,306.5230713,0.293816537,306.5230713,0.523670197,306.5230713,0.998069227,306.5230713,1.980869412
306.0533447,0.114928946,306.0533447,0.182828888,306.0533447,0.290902257,306.0533447,0.518734634,306.0533447,0.986769617,306.0533447,1.953279257
305.427002,0.114464387,305.427002,0.181704253,305.427002,0.288828343,305.427002,0.515075445,305.427002,0.979677916,305.427002,1.940883994
304.9572144,0.113745414,304.9572144,0.180512413,304.9572144,0.28636983,304.9572144,0.510666788,304.9572144,0.969428003,304.9572144,1.9216187
304.4873962,0.112628177,304.4873962,0.178519785,304.4873962,0.283272922,304.4873962,0.505198479,304.4873962,0.960882247,304.4873962,1.90765214
304.0175476,0.112423971,304.0175476,0.177563682,304.0175476,0.281528652,304.0175476,0.502272606,304.0175476,0.954737902,304.0175476,1.892471552
303.547699,0.111646675,303.547699,0.175860852,303.547699,0.278461725,303.547699,0.497267872,303.547699,0.942816734,303.547699,1.865919113
303.0777893,0.111222461,303.0777893,0.174771905,303.0777893,0.276582182,303.0777893,0.493960589,303.0777893,0.936047554,303.0777893,1.845292449
302.4512329,0.110471077,302.4512329,0.173246041,302.4512329,0.273359209,302.4512329,0.488488257,302.4512329,0.923645139,302.4512329,1.824334502
301.9812927,0.109861612,301.9812927,0.171740741,301.9812927,0.27078107,301.9812927,0.483873874,301.9812927,0.915210962,301.9812927,1.806840777
301.5112915,0.109331615,301.5112915,0.170678854,301.5112915,0.268779188,301.5112915,0.480728596,301.5112915,0.907976091,301.5112915,1.791243792
301.0412903,0.108211309,301.0412903,0.168277934,301.0412903,0.264268398,301.0412903,0.473288328,301.0412903,0.892402232,301.0412903,1.755994081
300.5712585,0.107707761,300.5712585,0.167149186,300.5712585,0.262119412,300.5712585,0.46937409,300.5712585,0.884643614,300.5712585,1.740351439
299.944519,0.106598251,299.944519,0.16485031,299.944519,0.258134842,299.944519,0.462704986,299.944519,0.869451046,299.944519,1.70869112
299.4744263,0.105726779,299.4744263,0.162950784,299.4744263,0.254790396,299.4744263,0.457021087,299.4744263,0.858562291,299.4744263,1.683484435
299.004303,0.105117895,299.004303,0.161765441,299.004303,0.252616197,299.004303,0.453523636,299.004303,0.850874603,299.004303,1.667937756
298.5341492,0.103998624,298.5341492,0.159542963,298.5341492,0.248108685,298.5341492,0.446209729,298.5341492,0.834948778,298.5341492,1.637098551
298.0639648,0.103407472,298.0639648,0.158036947,298.0639648,0.245786116,298.0639648,0.441785932,298.0639648,0.827271044,298.0639648,1.620219588
297.4370422,0.10330195,297.4370422,0.157040969,297.4370422,0.242949382,297.4370422,0.437211633,297.4370422,0.815478087,297.4370422,1.592838526
296.9668274,0.101839513,296.9668274,0.154490501,296.9668274,0.239234641,296.9668274,0.431201458,296.9668274,0.802789688,296.9668274,1.567318797
296.4965515,0.101413131,296.4965515,0.153477401,296.4965515,0.237192079,296.4965515,0.427491874,296.4965515,0.79531908,296.4965515,1.549569368
296.0262756,0.100341313,296.0262756,0.150756285,296.0262756,0.232031554,296.0262756,0.419493914,296.0262756,0.777097702,296.0262756,1.509693265
295.5559692,0.099737689,295.5559692,0.149467081,295.5559692,0.229434565,295.5559692,0.415082783,295.5559692,0.768204868,295.5559692,1.489625692
294.928833,0.098848946,294.928833,0.147392407,294.928833,0.225566596,294.928833,0.408613473,294.928833,0.753971517,294.928833,1.459899902
294.4584656,0.098187968,294.4584656,0.145877391,294.4584656,0.222560614,294.4584656,0.40369463,294.4584656,0.743371606,294.4584656,1.432973027
293.9880981,0.097838528,293.9880981,0.14466624,293.9880981,0.220360249,293.9880981,0.400344849,293.9880981,0.735083103,293.9880981,1.416218519
293.5176697,0.09679234,293.5176697,0.142410576,293.5176697,0.215834633,293.5176697,0.393328548,293.5176697,0.718583643,293.5176697,1.378284216
293.0472107,0.096170686,293.0472107,0.140982062,293.0472107,0.213168606,293.0472107,0.389147818,293.0472107,0.710565627,293.0472107,1.36012125
292.5767517,0.095602632,292.5767517,0.139708787,292.5767517,0.210668519,292.5767517,0.385335177,292.5767517,0.701015055,292.5767517,1.340964556
291.9494324,0.094525673,291.9494324,0.137093201,291.9494324,0.206100196,291.9494324,0.377696365,291.9494324,0.684940577,291.9494324,1.302818537
291.4788818,0.093949735,291.4788818,0.136220008,291.4788818,0.204034582,291.4788818,0.374534637,291.4788818,0.677981317,291.4788818,1.287739873
291.0083313,0.093264334,291.0083313,0.134323984,291.0083313,0.200075522,291.0083313,0.368141472,291.0083313,0.663381934,291.0083313,1.256892204
290.5377502,0.093020059,290.5377502,0.133232877,290.5377502,0.198301822,290.5377502,0.365060836,290.5377502,0.656322122,290.5377502,1.239152312
290.0671387,0.092473112,290.0671387,0.131997779,290.0671387,0.195932448,290.0671387,0.361197591,290.0671387,0.647863746,290.0671387,1.220854402
289.4396362,0.091265075,289.4396362,0.129408732,289.4396362,0.19113186,289.4396362,0.353802264,289.4396362,0.631787002,289.4396362,1.182050347
288.9689636,0.090900578,288.9689636,0.128476188,288.9689636,0.189176813,288.9689636,0.351200312,288.9689636,0.624700904,288.9689636,1.167566299
288.498291,0.089759849,288.498291,0.12612088,288.498291,0.185139701,288.498291,0.34475705,288.498291,0.610679984,288.498291,1.134118199
288.0275879,0.089260228,288.0275879,0.125090838,288.0275879,0.182969779,288.0275879,0.341281951,288.0275879,0.603112578,288.0275879,1.118014097
287.5568237,0.088836327,287.5568237,0.124000572,287.5568237,0.18095535,287.5568237,0.337876499,287.5568237,0.595951319,287.5568237,1.101932883
286.9291382,0.087851152,286.9291382,0.122101843,286.9291382,0.177215323,286.9291382,0.331233472,286.9291382,0.582434893,286.9291382,1.071565628
286.4583435,0.087524623,286.4583435,0.121251121,286.4583435,0.175597861,286.4583435,0.328792691,286.4583435,0.577118337,286.4583435,1.060537219
285.9875183,0.086788446,285.9875183,0.119674772,285.9875183,0.172244698,285.9875183,0.323415607,285.9875183,0.564403296,285.9875183,1.032538533
285.5166931,0.086410411,285.5166931,0.118730143,285.5166931,0.170561627,285.5166931,0.32000652,285.5166931,0.557778895,285.5166931,1.017293215
285.0458069,0.086105913,285.0458069,0.117614813,285.0458069,0.168629959,285.0458069,0.317067534,285.0458069,0.551207721,285.0458069,1.003714442
284.5749207,0.085485205,284.5749207,0.116401993,284.5749207,0.166100487,284.5749207,0.312885702,284.5749207,0.542185366,284.5749207,0.983261943
283.9470215,0.084893368,283.9470215,0.115127683,283.9470215,0.163863391,283.9470215,0.309992969,283.9470215,0.534706235,283.9470215,0.967234612
283.4760742,0.084094025,283.4760742,0.11356809,283.4760742,0.161345929,283.4760742,0.30486244,283.4760742,0.525065303,283.4760742,0.946096838
283.0050964,0.083880819,283.0050964,0.113060847,283.0050964,0.160253778,283.0050964,0.302316487,283.0050964,0.52075243,283.0050964,0.937092602
282.5340881,0.083521113,282.5340881,0.112417333,282.5340881,0.159232721,282.5340881,0.300747931,282.5340881,0.517037571,282.5340881,0.92877245
282.0630493,0.083235823,282.0630493,0.111814678,282.0630493,0.157748714,282.0630493,0.298429847,282.0630493,0.511460483,282.0630493,0.915912926
281.4349976,0.083187632,281.4349976,0.111430481,281.4349976,0.156926081,281.4349976,0.296566516,281.4349976,0.507858872,281.4349976,0.908261418
280.9638977,0.082896411,280.9638977,0.110802971,280.9638977,0.155662492,280.9638977,0.294813812,280.9638977,0.503763855,280.9638977,0.898546517
280.4927979,0.082875639,280.4927979,0.110714346,280.4927979,0.155495644,280.4927979,0.29431501,280.4927979,0.502333641,280.4927979,0.895308316
280.0216675,0.082892902,280.0216675,0.110764384,280.0216675,0.155311793,280.0216675,0.294216782,280.0216675,0.501654804,280.0216675,0.893036783
279.5505066,0.082942411,279.5505066,0.110683315,279.5505066,0.15548934,279.5505066,0.295035154,279.5505066,0.502358198,279.5505066,0.89266032
278.9222717,0.083004482,278.9222717,0.111111045,278.9222717,0.15588975,278.9222717,0.295756489,278.9222717,0.504384518,278.9222717,0.895315468
278.4510498,0.083414793,278.4510498,0.111679576,278.4510498,0.157169268,278.4510498,0.297557652,278.4510498,0.507341623,278.4510498,0.902247727
277.9798279,0.083626047,277.9798279,0.112214096,277.9798279,0.158026561,277.9798279,0.298504263,277.9798279,0.509754956,277.9798279,0.90713042
277.5085449,0.084040336,277.5085449,0.112914413,277.5085449,0.158791199,277.5085449,0.300909698,277.5085449,0.513475478,277.5085449,0.914001942
277.037262,0.084429555,277.037262,0.11401917,277.037262,0.160774753,277.037262,0.304276615,277.037262,0.520861149,277.037262,0.927349329
276.5659485,0.084674552,276.5659485,0.114581786,276.5659485,0.161970437,276.5659485,0.306154847,276.5659485,0.52426815,276.5659485,0.935573459
275.9375,0.085577466,275.9375,0.116536163,275.9375,0.165183097,275.9375,0.312675864,275.9375,0.536670387,275.9375,0.958767235
275.466156,0.086176053,275.466156,0.117292531,275.466156,0.1669534,275.466156,0.316058248,275.466156,0.542915404,275.466156,0.971879304
274.994751,0.08662454,274.994751,0.118300691,274.994751,0.168561027,274.994751,0.320417762,274.994751,0.551129818,274.994751,0.986071944
274.5233459,0.087344132,274.5233459,0.119971365,274.5233459,0.172028065,274.5233459,0.325793296,274.5233459,0.562414229,274.5233459,1.01187551
274.0519104,0.087783977,274.0519104,0.121423572,274.0519104,0.174211025,274.0519104,0.329225808,274.0519104,0.570671499,274.0519104,1.028051019
273.4232788,0.089109562,273.4232788,0.123750538,273.4232788,0.179548666,273.4232788,0.339294016,273.4232788,0.591977716,273.4232788,1.068149805
272.9518127,0.089813262,272.9518127,0.125552744,272.9518127,0.182879925,272.9518127,0.34519589,272.9518127,0.603397667,272.9518127,1.092410564
272.4802856,0.090032741,272.4802856,0.127056435,272.4802856,0.185688645,272.4802856,0.35075894,272.4802856,0.615845084,272.4802856,1.117080927
272.0087585,0.092683494,272.0087585,0.129959181,272.0087585,0.190779001,272.0087585,0.360340536,272.0087585,0.636410773,272.0087585,1.159140706
271.5371704,0.093212225,271.5371704,0.132745773,271.5371704,0.195186004,271.5371704,0.367150784,271.5371704,0.65258497,271.5371704,1.190085173
271.0655823,0.095994674,271.0655823,0.138573274,271.0655823,0.20561479,271.0655823,0.384777784,271.0655823,0.687583983,271.0655823,1.258636355
270.4367676,0.099745765,270.4367676,0.14579688,270.4367676,0.219061449,270.4367676,0.410891622,270.4367676,0.74201858,270.4367676,1.359160423
269.9651489,0.10245204,269.9651489,0.151408032,269.9651489,0.22963129,269.9651489,0.430951327,269.9651489,0.777656615,269.9651489,1.434779048
269.4934692,0.107259445,269.4934692,0.161490411,269.4934692,0.247529194,269.4934692,0.462467969,269.4934692,0.84725076,269.4934692,1.564551115
269.0217896,0.110672161,269.0217896,0.168687403,269.0217896,0.259944379,269.0217896,0.484951228,269.0217896,0.889540136,269.0217896,1.660380602
268.5500793,0.116833732,268.5500793,0.180319384,268.5500793,0.281652659,268.5500793,0.522084177,268.5500793,0.965591252,268.5500793,1.803077459
268.0783386,0.122503564,268.0783386,0.19252564,268.0783386,0.301989108,268.0783386,0.561395109,268.0783386,1.044590116,268.0783386,1.953068972
267.4493408,0.129141837,267.4493408,0.206683666,267.4493408,0.32854113,267.4493408,0.607234716,267.4493408,1.139909506,267.4493408,2.156258821
266.9775391,0.138590381,266.9775391,0.224294588,266.9775391,0.363441199,266.9775391,0.663836718,266.9775391,1.248250127,266.9775391,2.36166501
266.5057373,0.144422427,266.5057373,0.236331254,266.5057373,0.384455085,266.5057373,0.706564903,266.5057373,1.324244618,266.5057373,2.515309572
266.033905,0.155590639,266.033905,0.258825481,266.033905,0.420983911,266.033905,0.772470534,266.033905,1.480475068,266.033905,2.765811682
265.5620422,0.165042713,265.5620422,0.278322011,265.5620422,0.458658665,265.5620422,0.835448027,265.5620422,1.597742081,265.5620422,2.987946033
264.9328613,0.176363215,264.9328613,0.301279545,264.9328613,0.50035876,264.9328613,0.911518037,264.9328613,1.75316,264.9328613,3.287133694
264.4609375,0.188015565,264.4609375,0.325537145,264.4609375,0.540676594,264.4609375,0.98783946,264.4609375,1.904460549,264.4609375,3.523659706
263.9890137,0.193827599,263.9890137,0.338725478,263.9890137,0.566137791,263.9890137,1.035434365,263.9890137,2.005700827,263.9890137,3.785757542
263.5170593,0.201671004,263.5170593,0.354466498,263.5170593,0.594476819,263.5170593,1.088882089,263.5170593,2.108486652,263.5170593,4.002039909
263.0450745,0.207617074,263.0450745,0.366809994,263.0450745,0.618142843,263.0450745,1.127728581,263.0450745,2.20724082,263.0450745,3.716258764
262.5730896,0.211523488,262.5730896,0.375370443,262.5730896,0.632676184,262.5730896,1.153445482,262.5730896,2.257171154,262.5730896,3.791354179
261.9436951,0.221583143,261.9436951,0.395339519,261.9436951,0.670048118,261.9436951,1.221278548,261.9436951,2.414064646,261.9436951,10
261.4716492,0.224189073,261.4716492,0.401284009,261.4716492,0.681931019,261.4716492,1.243252277,261.4716492,2.458413601,261.4716492,10
260.9995728,0.227604523,260.9995728,0.408144176,260.9995728,0.692628443,260.9995728,1.263347387,260.9995728,2.494343519,260.9995728,10
260.5274658,0.229565844,260.5274658,0.412316054,260.5274658,0.70031172,260.5274658,1.27703023,260.5274658,2.517307281,260.5274658,10
260.0553589,0.230691791,260.0553589,0.41482982,260.0553589,0.704250932,260.0553589,1.284458995,260.0553589,2.541329861,260.0553589,10
259.4258118,0.233661056,259.4258118,0.42054081,259.4258118,0.714294851,259.4258118,1.304028511,259.4258118,2.585150242,259.4258118,10
258.9536438,0.233814031,258.9536438,0.421963066,258.9536438,0.717366695,258.9536438,1.308879614,258.9536438,2.575021744,258.9536438,4.261695862
258.4814453,0.235115781,258.4814453,0.424034327,258.4814453,0.721093595,258.4814453,1.315851688,258.4814453,2.589838982,258.4814453,4.499022961
258.0092163,0.235744104,258.0092163,0.425429255,258.0092163,0.7232337,258.0092163,1.318956017,258.0092163,2.60363245,258.0092163,4.197687149
257.5369873,0.236237645,257.5369873,0.426070124,257.5369873,0.724534571,257.5369873,1.320914268,257.5369873,2.595678568,257.5369873,4.301173687
257.0646973,0.236790225,257.0646973,0.42685169,257.0646973,0.725900769,257.0646973,1.324552178,257.0646973,2.612279415,257.0646973,4.438224316
256.4349976,0.236178994,256.4349976,0.426780224,256.4349976,0.724978685,256.4349976,1.322780252,256.4349976,2.619744301,256.4349976,10
255.962677,0.236015156,255.962677,0.425907403,255.962677,0.724378049,255.962677,1.322704196,255.962677,2.606263638,255.962677,10
255.4903412,0.236377791,255.4903412,0.425652117,255.4903412,0.723375201,255.4903412,1.320531607,255.4903412,2.598926544,255.4903412,10
255.0179749,0.236008912,255.0179749,0.424641341,255.0179749,0.721084237,255.0179749,1.317911029,255.0179749,2.59815836,255.0179749,10
254.5455933,0.234683514,254.5455933,0.421418011,254.5455933,0.715579033,254.5455933,1.308601975,254.5455933,2.588149786,254.5455933,4.454900265
254.0731812,0.233486682,254.0731812,0.418883622,254.0731812,0.71082592,254.0731812,1.30079174,254.0731812,2.56858325,254.0731812,10
253.4432831,0.231536076,253.4432831,0.414403826,253.4432831,0.702871203,253.4432831,1.285642385,253.4432831,2.529670954,253.4432831,10
252.9708252,0.229869992,252.9708252,0.411103219,252.9708252,0.696033657,252.9708252,1.274280071,252.9708252,2.521689653,252.9708252,10
252.4983368,0.229075491,252.4983368,0.408857912,252.4983368,0.691932738,252.4983368,1.266868472,252.4983368,2.506193399,252.4983368,10
252.0258331,0.226271227,252.0258331,0.40167886,252.0258331,0.678709805,252.0258331,1.243072391,252.0258331,2.461763859,252.0258331,4.412071228
251.5533142,0.224214584,251.5533142,0.396785647,251.5533142,0.668283582,251.5533142,1.2283777,251.5533142,2.434728861,251.5533142,10
250.9232483,0.220767528,250.9232483,0.389055967,250.9232483,0.654375613,250.9232483,1.20067668,250.9232483,2.365992785,250.9232483,10
250.4506836,0.217935026,250.4506836,0.382968903,250.4506836,0.641858399,250.4506836,1.180100083,250.4506836,2.331335068,250.4506836,10
249.9782104,0.216050923,249.9782104,0.378641218,249.9782104,0.634448469,249.9782104,1.164952397,249.9782104,2.302483082,249.9782104,4.545434475
249.5084229,0.213428721,249.5084229,0.370803952,249.5084229,0.618526399,249.5084229,1.139618754,249.5084229,2.254867077,249.5084229,10
249.0386047,0.21154882,249.0386047,0.366295278,249.0386047,0.609535575,249.0386047,1.12303412,249.0386047,2.218796968,249.0386047,10
248.5687561,0.20970428,248.5687561,0.361551106,248.5687561,0.600632131,248.5687561,1.106514335,248.5687561,2.184241295,248.5687561,10
247.942276,0.206923917,247.942276,0.354654342,247.942276,0.586944103,247.942276,1.081650734,247.942276,2.131416559,247.942276,10
247.4723816,0.206226483,247.4723816,0.352470577,247.4723816,0.582267106,247.4723816,1.072639585,247.4723816,2.11576581,247.4723816,4.5825243
247.0024719,0.204305947,247.0024719,0.346327573,247.0024719,0.570198774,247.0024719,1.05017221,247.0024719,2.072677135,247.0024719,10
246.5325317,0.203319088,246.5325317,0.342712164,246.5325317,0.561135948,246.5325317,1.036868811,246.5325317,2.036390305,246.5325317,10
246.0625763,0.20083864,246.0625763,0.337793529,246.0625763,0.552675009,246.0625763,1.020042896,246.0625763,2.005337238,246.0625763,4.167324066
245.4359436,0.1995693,245.4359436,0.331095308,245.4359436,0.537918925,245.4359436,0.994909644,245.4359436,1.953425765,245.4359436,3.78535676
244.9659424,0.199579388,244.9659424,0.328820109,244.9659424,0.533290327,244.9659424,0.985864222,244.9659424,1.936386943,244.9659424,10
244.4959106,0.198151574,244.4959106,0.323134303,244.4959106,0.519184709,244.4959106,0.962827623,244.4959106,1.886318684,244.4959106,4.005958557
244.0258636,0.197667956,244.0258636,0.320350349,244.0258636,0.51294595,244.0258636,0.951376557,244.0258636,1.861321807,244.0258636,4.064470291
243.5558014,0.197159559,243.5558014,0.317619681,243.5558014,0.507813752,243.5558014,0.939574421,243.5558014,1.841899276,243.5558014,3.944944859
242.9290161,0.196792841,242.9290161,0.314019918,242.9290161,0.498432636,242.9290161,0.922994256,242.9290161,1.806319237,242.9290161,3.848708868
242.4588928,0.196743354,242.4588928,0.31275934,242.4588928,0.49441877,242.4588928,0.915307403,242.4588928,1.79383266,242.4588928,3.765842199
241.9887543,0.195724115,241.9887543,0.307606965,241.9887543,0.483608693,241.9887543,0.895704985,241.9887543,1.75082159,241.9887543,3.497370243
241.5186005,0.196198866,241.5186005,0.305841297,241.5186005,0.47791341,241.5186005,0.886208832,241.5186005,1.729238987,241.5186005,3.411270142
241.0484314,0.19651787,241.0484314,0.303873032,241.0484314,0.472759843,241.0484314,0.875773192,241.0484314,1.710618377,241.0484314,3.4135952
240.5782318,0.196763963,240.5782318,0.301273346,240.5782318,0.465020061,240.5782318,0.861548722,240.5782318,1.678534389,240.5782318,3.307684183
239.9512634,0.197283641,239.9512634,0.299151331,239.9512634,0.458773166,239.9512634,0.85056901,239.9512634,1.656385303,239.9512634,3.35415554
239.4810181,0.197825655,239.4810181,0.295460731,239.4810181,0.448760539,239.4810181,0.833117068,239.4810181,1.622454166,239.4810181,3.324473858
239.0107422,0.198583931,239.0107422,0.294164658,239.0107422,0.444334686,239.0107422,0.82448715,239.0107422,1.60562551,239.0107422,3.255591631
238.5404663,0.199589387,238.5404663,0.293545991,238.5404663,0.44036743,238.5404663,0.817905188,238.5404663,1.588767052,238.5404663,3.135396719
238.0701447,0.200806901,238.0701447,0.292007685,238.0701447,0.435129345,238.0701447,0.807627797,238.0701447,1.564320683,238.0701447,3.119497538
237.4430389,0.201915547,237.4430389,0.291162163,237.4430389,0.430950075,237.4430389,0.799958885,237.4430389,1.552202463,237.4430389,3.107147217
236.9726868,0.203701034,236.9726868,0.290177673,236.9726868,0.425349087,236.9726868,0.790113032,236.9726868,1.532087922,236.9726868,3.014105797
236.5023041,0.20485656,236.5023041,0.2898027,236.5023041,0.422701508,236.5023041,0.78575927,236.5023041,1.521592498,236.5023041,2.995683193
236.0319061,0.206324637,236.0319061,0.289696425,236.0319061,0.420275688,236.0319061,0.781132996,236.0319061,1.509750366,236.0319061,3.017040968
235.5614929,0.20862557,235.5614929,0.289878845,235.5614929,0.416707248,235.5614929,0.774675608,235.5614929,1.495430946,235.5614929,2.979172468
234.9342346,0.21027635,234.9342346,0.29013592,234.9342346,0.414725184,234.9342346,0.770917296,234.9342346,1.48976481,234.9342346,2.91773057
234.4637756,0.213411212,234.4637756,0.290993393,234.4637756,0.412467003,234.4637756,0.766048193,234.4637756,1.482476354,234.4637756,2.906782627
233.9932861,0.215282008,233.9932861,0.292058259,233.9932861,0.411766082,233.9932861,0.765204787,233.9932861,1.476358652,233.9932861,2.922348261
233.5227814,0.21758154,233.5227814,0.293150783,233.5227814,0.411454201,233.5227814,0.764930189,233.5227814,1.473732591,233.5227814,2.980289936
233.0522614,0.221062854,233.0522614,0.295198947,233.0522614,0.411153466,233.0522614,0.764686763,233.0522614,1.472042799,233.0522614,2.911592245
232.4248505,0.222961694,232.4248505,0.296182603,232.4248505,0.411114454,232.4248505,0.763784468,232.4248505,1.470106721,232.4248505,2.953449249
231.9542847,0.226341799,231.9542847,0.298907012,231.9542847,0.412089557,231.9542847,0.764348507,231.9542847,1.472332001,231.9542847,2.89367795
231.4836884,0.2287862,231.4836884,0.30110094,231.4836884,0.413226873,231.4836884,0.766368985,231.4836884,1.477771044,231.4836884,2.929783821
231.0130768,0.231535673,231.0130768,0.303331554,231.0130768,0.415133983,231.0130768,0.770765781,231.0130768,1.479951024,231.0130768,2.942303419
230.54245,0.235556513,230.54245,0.306860119,230.54245,0.418103546,230.54245,0.774682581,230.54245,1.487853289,230.54245,2.947823763
230.0717926,0.236815542,230.0717926,0.308121085,230.0717926,0.419323862,230.0717926,0.777243137,230.0717926,1.495446086,230.0717926,2.989497185
229.4442291,0.241094559,229.4442291,0.31295681,229.4442291,0.424778462,229.4442291,0.783468485,229.4442291,1.508796096,229.4442291,3.03020215
228.973526,0.245077714,228.973526,0.316930205,228.973526,0.429142267,228.973526,0.792149842,228.973526,1.522741556,228.973526,3.024245739
228.5028076,0.247584775,228.5028076,0.320945054,228.5028076,0.433407724,228.5028076,0.798298478,228.5028076,1.536800981,228.5028076,3.046448708
228.032074,0.252352864,228.032074,0.326065719,228.032074,0.439953476,228.032074,0.809848487,228.032074,1.560608506,228.032074,3.086587191
227.5613251,0.255096525,227.5613251,0.330088496,227.5613251,0.446155131,227.5613251,0.819079101,227.5613251,1.578030109,227.5613251,3.107939005
