is_2_5_7uM,,is_2_5_15uM1,,is_2_5_31uM,,is_2_5_62uM,,is_2_5_125uM,,is_2_5_250uM1,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
568.9976807,0.0118197538,568.9976807,0.01172512118,568.9976807,0.01131111104,568.9976807,0.01778980158,568.9976807,0.01499143243,568.9976807,0.01733241603,
568.5496826,0.01172924321,568.5496826,0.01172841899,568.5496826,0.01113055926,568.5496826,0.01766700484,568.5496826,0.01475738641,568.5496826,0.017306583,
567.9522095,0.01145713311,567.9522095,0.01164401602,567.9522095,0.01087570377,567.9522095,0.01754852943,567.9522095,0.0146788992,567.9522095,0.01714239642,
567.5040283,0.01144958474,567.5040283,0.01131647825,567.5040283,0.01085869037,567.5040283,0.01729545742,567.5040283,0.01471828856,567.5040283,0.01706137694,
567.0558472,0.01125672832,567.0558472,0.01139839925,567.0558472,0.01062725857,567.0558472,0.01717110351,567.0558472,0.01444459334,567.0558472,0.01669634506,
566.4581909,0.01131143048,566.4581909,0.01127779484,566.4581909,0.01068909839,566.4581909,0.01729807071,566.4581909,0.01431869902,566.4581909,0.01656907052,
566.0098877,0.01117589604,566.0098877,0.01118166,566.0098877,0.01062343922,566.0098877,0.01708326675,566.0098877,0.01435505878,566.0098877,0.01638863236,
565.5615234,0.01099016983,565.5615234,0.01123295259,565.5615234,0.01052959636,565.5615234,0.01702931337,565.5615234,0.01419297513,565.5615234,0.01644836739,
564.963623,0.01073234528,564.963623,0.01081527118,564.963623,0.01019969117,564.963623,0.01684806496,564.963623,0.01409972273,564.963623,0.01603979617,
564.5151367,0.010718734,564.5151367,0.01071035024,564.5151367,0.0101370737,564.5151367,0.01662256382,564.5151367,0.01372514758,564.5151367,0.01591048576,
564.0666504,0.01064543054,564.0666504,0.0106237568,564.0666504,0.01013105921,564.0666504,0.01667286269,564.0666504,0.01386508718,564.0666504,0.01602910645,
563.4685059,0.01046663988,563.4685059,0.01042405516,563.4685059,0.00975499209,563.4685059,0.01658076979,563.4685059,0.01368835941,563.4685059,0.01550059672,
563.0198975,0.01044075936,563.0198975,0.01033335738,563.0198975,0.009755415842,563.0198975,0.01646296494,563.0198975,0.01339091174,563.0198975,0.01548232883,
562.571167,0.0102099739,562.571167,0.01020621043,562.571167,0.009712635539,562.571167,0.01619117893,562.571167,0.01337889768,562.571167,0.0150194075,
561.9728394,0.01001377311,561.9728394,0.009921572171,561.9728394,0.009402765892,561.9728394,0.01613002829,561.9728394,0.01329382695,561.9728394,0.01495676115,
561.5240479,0.009981403127,561.5240479,0.01002023648,561.5240479,0.009495756589,561.5240479,0.01603936777,561.5240479,0.01303700544,561.5240479,0.01490695588,
560.9255981,0.009818851948,560.9255981,0.009576673619,560.9255981,0.009093831293,560.9255981,0.01582252793,560.9255981,0.01296880376,560.9255981,0.01459073555,
560.4766846,0.009665678255,560.4766846,0.009536636062,560.4766846,0.009206082672,560.4766846,0.01584891789,560.4766846,0.01285168156,560.4766846,0.01465806831,
560.02771,0.009350895882,560.02771,0.009338570759,560.02771,0.008970614523,560.02771,0.01578102447,560.02771,0.01266395859,560.02771,0.01427394245,
559.4290161,0.009257539175,559.4290161,0.009256798774,559.4290161,0.008953094482,559.4290161,0.01540797483,559.4290161,0.01251635887,559.4290161,0.01410528459,
558.9799194,0.009355339222,558.9799194,0.009144904092,558.9799194,0.008477385156,558.9799194,0.0153579032,558.9799194,0.01246928331,558.9799194,0.01397756394,
558.5308228,0.009173059836,558.5308228,0.009082015604,558.5308228,0.008475774899,558.5308228,0.01539799757,558.5308228,0.01237059385,558.5308228,0.01404862478,
557.9318848,0.00899524428,557.9318848,0.009001137689,557.9318848,0.008365849033,557.9318848,0.01516199019,557.9318848,0.0122110853,557.9318848,0.01366848405,
557.482666,0.008813777007,557.482666,0.008774946444,557.482666,0.008117885329,557.482666,0.01493990887,557.482666,0.01200421248,557.482666,0.01372717787,
557.0333862,0.008852452971,557.0333862,0.008477913216,557.0333862,0.008053457364,557.0333862,0.01489886548,557.0333862,0.01183880027,557.0333862,0.01363677625,
556.4342651,0.008436631411,556.4342651,0.008496786468,556.4342651,0.007838881575,556.4342651,0.0147639215,556.4342651,0.01172052044,556.4342651,0.01332620345,
555.9848633,0.008479470387,555.9848633,0.008522735909,555.9848633,0.00795650389,555.9848633,0.01461070683,555.9848633,0.01151342876,555.9848633,0.01348913927,
555.5354004,0.008217591792,555.5354004,0.008180898614,555.5354004,0.0076107122,555.5354004,0.01449903008,555.5354004,0.01162000652,555.5354004,0.01314806752,
554.9360962,0.008177996613,554.9360962,0.008070440032,554.9360962,0.007363284472,554.9360962,0.01407410577,554.9360962,0.01117493957,554.9360962,0.01296277624,
554.4865112,0.007960564457,554.4865112,0.007874755189,554.4865112,0.007430138066,554.4865112,0.0141211953,554.4865112,0.01104651112,554.4865112,0.01286301389,
554.0369263,0.007680423092,554.0369263,0.007800875697,554.0369263,0.007347171661,554.0369263,0.01398344524,554.0369263,0.01101414487,554.0369263,0.01269149128,
553.4373779,0.007643748075,553.4373779,0.007535744458,553.4373779,0.006902988534,553.4373779,0.01379993465,553.4373779,0.01081134379,553.4373779,0.01270060614,
552.9876099,0.007569275796,552.9876099,0.007536455989,552.9876099,0.006947807502,552.9876099,0.01362780109,552.9876099,0.01070793532,552.9876099,0.01237610728,
552.5379028,0.00735720247,552.5379028,0.007421290036,552.5379028,0.006778946146,552.5379028,0.01367810089,552.5379028,0.01060945913,552.5379028,0.01251148339,
551.9381104,0.007375369314,551.9381104,0.007201788481,551.9381104,0.006656121463,551.9381104,0.01340153627,551.9381104,0.01036676019,551.9381104,0.0121713113,
551.4882202,0.007050876506,551.4882202,0.007042562589,551.4882202,0.00644649053,551.4882202,0.01334446203,551.4882202,0.01028434373,551.4882202,0.01198872458,
551.0383301,0.006966904271,551.0383301,0.006919584703,551.0383301,0.006410839502,551.0383301,0.0132385008,551.0383301,0.01019253582,551.0383301,0.01192302816,
550.4383545,0.006643530913,550.4383545,0.006835348438,550.4383545,0.006126812659,550.4383545,0.01288986579,550.4383545,0.009983018972,550.4383545,0.01170342043,
549.9882813,0.006577928551,549.9882813,0.006569203455,549.9882813,0.005934126675,549.9882813,0.01278025657,549.9882813,0.009776409715,549.9882813,0.01139638014,
549.538208,0.006512283348,549.538208,0.006437400356,549.538208,0.005815974437,549.538208,0.01265646983,549.538208,0.009631588124,549.538208,0.01148376428,
548.9379883,0.006485271268,548.9379883,0.006237249821,548.9379883,0.005640733987,548.9379883,0.01265846845,548.9379883,0.009464775212,548.9379883,0.01117698476,
548.487793,0.006275854073,548.487793,0.006076723337,548.487793,0.005579871591,548.487793,0.01223848294,548.487793,0.009400358424,548.487793,0.01116011944,
548.0375977,0.006069399416,548.0375977,0.005960448179,548.0375977,0.005199208856,548.0375977,0.01214136276,548.0375977,0.009221815504,548.0375977,0.01098286919,
547.4371948,0.005914655048,547.4371948,0.005873668939,547.4371948,0.005416075233,547.4371948,0.01215770748,547.4371948,0.009160158224,547.4371948,0.01068610046,
546.9868164,0.005688963458,546.9868164,0.005745512899,546.9868164,0.005147157237,546.9868164,0.01202084497,546.9868164,0.008868436329,546.9868164,0.01069833059,
546.536438,0.005731138866,546.536438,0.005654659122,546.536438,0.005129030906,546.536438,0.01196389738,546.536438,0.008832216263,546.536438,0.01067057997,
545.935791,0.005535010248,545.935791,0.005584433675,545.935791,0.004937677179,545.935791,0.01183880027,545.935791,0.008745944127,545.935791,0.01039968804,
545.4852905,0.005514245946,545.4852905,0.005582021549,545.4852905,0.004966583103,545.4852905,0.01178751606,545.4852905,0.008614905179,545.4852905,0.01047470141,
545.034729,0.005490074866,545.034729,0.005641179625,545.034729,0.004932676442,545.034729,0.01164422836,545.034729,0.008636953309,545.034729,0.01037582662,
544.4338989,0.005267118569,544.4338989,0.005408919882,544.4338989,0.004710136913,544.4338989,0.01156422868,544.4338989,0.008489131927,544.4338989,0.01020735037,
543.9832153,0.00536402408,543.9832153,0.005324792583,543.9832153,0.004643491469,543.9832153,0.01148302015,543.9832153,0.008379624225,543.9832153,0.01021005306,
543.5325317,0.005402157549,543.5325317,0.005297723692,543.5325317,0.004651000723,543.5325317,0.01141793188,543.5325317,0.008395643905,543.5325317,0.01011826098,
542.9315186,0.005127275828,542.9315186,0.005104566924,542.9315186,0.004559486639,542.9315186,0.01138824783,542.9315186,0.008348616771,542.9315186,0.0101030264,
542.4806519,0.005177229643,542.4806519,0.005128009245,542.4806519,0.004563724156,542.4806519,0.01137924008,542.4806519,0.008299722336,542.4806519,0.01002526935,
542.0297852,0.005148257129,542.0297852,0.005033775698,542.0297852,0.004434568342,542.0297852,0.01137275621,542.0297852,0.008259670809,542.0297852,0.01008379087,
541.4285278,0.005241887178,541.4285278,0.005186424591,541.4285278,0.004655736499,541.4285278,0.0114281103,541.4285278,0.00839266181,541.4285278,0.01004831679,
540.9775391,0.005241625011,540.9775391,0.005260489881,540.9775391,0.004625177011,540.9775391,0.01148320641,540.9775391,0.008331834339,540.9775391,0.0102735823,
540.5265503,0.005263188388,540.5265503,0.005167694297,540.5265503,0.004734866787,540.5265503,0.01155760884,540.5265503,0.008370229974,540.5265503,0.0101790214,
539.9251099,0.005198029801,539.9251099,0.005180897191,539.9251099,0.004756090697,539.9251099,0.01160846744,539.9251099,0.008361653425,539.9251099,0.01017613243,
539.473938,0.005154517945,539.473938,0.005070361309,539.473938,0.00459284056,539.473938,0.01130255591,539.473938,0.008106174879,539.473938,0.01009083819,
539.0227661,0.00506344717,539.0227661,0.005129738245,539.0227661,0.004844950512,539.0227661,0.01146215573,539.0227661,0.008181557991,539.0227661,0.01028622594,
538.5715332,0.005375529174,538.5715332,0.005026809871,538.5715332,0.005015444476,538.5715332,0.01150654349,538.5715332,0.008260383271,538.5715332,0.0101314038,
537.9697876,0.005422365852,537.9697876,0.005353881512,537.9697876,0.004885368515,537.9697876,0.0115936324,537.9697876,0.00843013823,537.9697876,0.01030870434,
537.5184937,0.005574024282,537.5184937,0.005445013288,537.5184937,0.004980696365,537.5184937,0.01179445814,537.5184937,0.008653932251,537.5184937,0.01037932653,
537.0670776,0.005747585092,537.0670776,0.005587003659,537.0670776,0.005213853437,537.0670776,0.01202795003,537.0670776,0.008696370758,537.0670776,0.01063375827,
536.4651489,0.005866296124,536.4651489,0.005738168489,536.4651489,0.005410282873,536.4651489,0.01221204456,536.4651489,0.008850603364,536.4651489,0.0107939085,
536.0136719,0.006109721493,536.0136719,0.005828934722,536.0136719,0.005531654228,536.0136719,0.01233788859,536.0136719,0.009111250751,536.0136719,0.01088451594,
535.5621338,0.006055460777,535.5621338,0.006127180066,535.5621338,0.005687363446,535.5621338,0.01233514491,535.5621338,0.009276288562,535.5621338,0.01111157052,
534.9599609,0.006206473801,534.9599609,0.006285466719,534.9599609,0.005891406443,534.9599609,0.01256418508,534.9599609,0.009382979944,534.9599609,0.0112348916,
534.5083008,0.006297653075,534.5083008,0.006289038341,534.5083008,0.005889438558,534.5083008,0.01270668395,534.5083008,0.009523379616,534.5083008,0.01135102008,
534.0566406,0.006327227224,534.0566406,0.006379735656,534.0566406,0.006269813981,534.0566406,0.01276847348,534.0566406,0.009532719851,534.0566406,0.0114824092,
533.4542847,0.006990684196,533.4542847,0.006832350511,533.4542847,0.006624789909,533.4542847,0.01325496659,533.4542847,0.01004063431,533.4542847,0.01211501006,
533.0025024,0.00721750129,533.0025024,0.007106235716,533.0025024,0.006819149945,533.0025024,0.01355923899,533.0025024,0.01032675616,533.0025024,0.01213524025,
532.5506592,0.007597039919,532.5506592,0.007471719291,532.5506592,0.007048850413,532.5506592,0.01383691933,532.5506592,0.01044632774,532.5506592,0.01253825985,
531.9480591,0.007724821102,531.9480591,0.007478882559,531.9480591,0.007418025285,531.9480591,0.01415507775,531.9480591,0.0108734481,531.9480591,0.01281230152,
531.4961548,0.007849081419,531.4961548,0.007747693919,531.4961548,0.007634000387,531.4961548,0.01434703264,531.4961548,0.01095897518,531.4961548,0.01300953142,
531.0441284,0.00825903751,531.0441284,0.008103801869,531.0441284,0.007922310382,531.0441284,0.01473839954,531.0441284,0.01147358492,531.0441284,0.01353741996,
530.4413452,0.008603868075,530.4413452,0.008352733217,530.4413452,0.008313680068,530.4413452,0.01492627151,530.4413452,0.01161995344,530.4413452,0.01366883144,
529.9892578,0.008746419102,529.9892578,0.00870799087,529.9892578,0.00862459559,529.9892578,0.01535803732,529.9892578,0.01188056637,529.9892578,0.01425005496,
529.5371094,0.009389804676,529.5371094,0.009174329229,529.5371094,0.009027487598,529.5371094,0.01568493433,529.5371094,0.01240780298,529.5371094,0.01447274722,
528.9341431,0.009538885206,528.9341431,0.009615761228,528.9341431,0.009025346488,528.9341431,0.01584572345,528.9341431,0.01261177752,528.9341431,0.01491118874,
528.4818726,0.009881185368,528.4818726,0.009859312326,528.4818726,0.009741861373,528.4818726,0.01661471091,528.4818726,0.01288869232,528.4818726,0.01530499477,
528.029541,0.01022674982,528.029541,0.01026889123,528.029541,0.01010411233,528.029541,0.01668666117,528.029541,0.0133911781,528.029541,0.01557770371,
527.4263916,0.0108528249,527.4263916,0.0107554039,527.4263916,0.01071605459,527.4263916,0.01749936864,527.4263916,0.0141584482,527.4263916,0.01622336917,
526.973999,0.01115010679,526.973999,0.01128860842,526.973999,0.01093476452,526.973999,0.01775099523,526.973999,0.01436075848,526.973999,0.01641274616,
526.5215454,0.01196235418,526.5215454,0.01163861807,526.5215454,0.0115065705,526.5215454,0.0181630142,526.5215454,0.01491785981,526.5215454,0.01679083146,
526.0690308,0.01218435634,526.0690308,0.01204551477,526.0690308,0.01201826334,526.0690308,0.0187188834,526.0690308,0.01538311318,526.0690308,0.01743951626,
525.4655762,0.01257303171,525.4655762,0.01265761536,525.4655762,0.01242021564,525.4655762,0.01912876591,525.4655762,0.01593486778,525.4655762,0.01798663475,
525.0130005,0.01308942493,525.0130005,0.01298125926,525.0130005,0.0129375197,525.0130005,0.0196395833,525.0130005,0.01639951952,525.0130005,0.01845167764,
524.5603027,0.01332281344,524.5603027,0.01323615201,524.5603027,0.01344185136,524.5603027,0.01999135129,524.5603027,0.01660604961,524.5603027,0.01887904294,
523.956665,0.01404739544,523.956665,0.01382104587,523.956665,0.01399344299,523.956665,0.02071572281,523.956665,0.01716919057,523.956665,0.01950529777,
523.5039063,0.0142536927,523.5039063,0.01402894687,523.5039063,0.01428908389,523.5039063,0.02100173943,523.5039063,0.0176063478,523.5039063,0.01966794021,
523.0510864,0.014615044,523.0510864,0.01473473106,523.0510864,0.01464998256,523.0510864,0.02124719508,523.0510864,0.01777416095,523.0510864,0.02003613114,
522.4472656,0.01529365312,522.4472656,0.0152241569,522.4472656,0.01532904804,522.4472656,0.02209425531,522.4472656,0.01845173165,522.4472656,0.02074835822,
521.9943848,0.01557467133,521.9943848,0.01559315901,521.9943848,0.01558567211,521.9943848,0.02234395407,521.9943848,0.01907642372,521.9943848,0.02113768645,
521.5413818,0.0161931403,521.5413818,0.01607151888,521.5413818,0.01632159576,521.5413818,0.02285671607,521.5413818,0.01952890679,521.5413818,0.02195256576,
520.9373779,0.01662805118,520.9373779,0.0167664811,520.9373779,0.01675870642,520.9373779,0.02331504226,520.9373779,0.02000368387,520.9373779,0.02228506468,
520.484314,0.01706361212,520.484314,0.01688280702,520.484314,0.01733767055,520.484314,0.0238947235,520.484314,0.02042308263,520.484314,0.02248411067,
520.031189,0.01729631796,520.031189,0.01725672185,520.031189,0.01754542999,520.031189,0.02413946576,520.031189,0.02082982473,520.031189,0.02312992141,
519.4269409,0.01784139499,519.4269409,0.01772171259,519.4269409,0.01804802008,519.4269409,0.0243785698,519.4269409,0.02120563388,519.4269409,0.02378131635,
518.9737549,0.01839501597,518.9737549,0.01841948368,518.9737549,0.0185382776,518.9737549,0.02501796745,518.9737549,0.02159972303,518.9737549,0.02393525839,
518.5205078,0.01861438528,518.5205078,0.01858226024,518.5205078,0.01874839701,518.5205078,0.02534837835,518.5205078,0.02218531817,518.5205078,0.02427144349,
518.0671387,0.01920935884,518.0671387,0.01910766587,518.0671387,0.01945561729,518.0671387,0.02613408864,518.0671387,0.02254092693,518.0671387,0.02508734725,
517.4627075,0.01974530332,517.4627075,0.01974183507,517.4627075,0.02023384906,517.4627075,0.02665464953,517.4627075,0.02358126827,517.4627075,0.02533103526,
517.0092773,0.02013158984,517.0092773,0.02028698102,517.0092773,0.02059114538,517.0092773,0.02685091645,517.0092773,0.0235088747,517.0092773,0.02584101819,
516.5557861,0.02073060162,516.5557861,0.02040430717,516.5557861,0.02097753435,516.5557861,0.02745646238,516.5557861,0.02399850264,516.5557861,0.02629560418,
515.9511108,0.02111898735,515.9511108,0.02067043819,515.9511108,0.0214590095,515.9511108,0.02781986445,515.9511108,0.02472266182,515.9511108,0.02665627375,
515.4975586,0.02141998336,515.4975586,0.02126997709,515.4975586,0.02191349491,515.4975586,0.0282966122,515.4975586,0.02525813133,515.4975586,0.02722202428,
515.0439453,0.02175602317,515.0439453,0.02155663073,515.0439453,0.02239734493,515.0439453,0.02862471715,515.0439453,0.02516077086,515.0439453,0.02726786025,
514.4390869,0.0221610181,514.4390869,0.02207529917,514.4390869,0.02274142392,514.4390869,0.02905535139,514.4390869,0.02565874532,514.4390869,0.02782463841,
513.9853516,0.02234588936,513.9853516,0.02233738638,513.9853516,0.0228589531,513.9853516,0.02925550379,513.9853516,0.025972303,513.9853516,0.02804126032,
