is_2_3_31uM,,is_2_3_15uM,,is_2_3_62uM,,is_2_3_125uM,,is_2_3_250uM1,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
283.0050964,0.3095344603,283.0050964,0.1976011544,283.0050964,0.4827712178,283.0050964,0.8016667962,283.0050964,1.407759786,
282.5340881,0.3104317486,282.5340881,0.1978467703,282.5340881,0.4845604897,282.5340881,0.8035360575,282.5340881,1.415670991,
282.0630493,0.3105849922,282.0630493,0.1978843212,282.0630493,0.4847923219,282.0630493,0.8059607744,282.0630493,1.426595211,
281.4349976,0.3101445436,281.4349976,0.197417438,281.4349976,0.4841663241,281.4349976,0.8053689599,281.4349976,1.426046252,
280.9638977,0.3093373179,280.9638977,0.1969219595,280.9638977,0.4826062322,280.9638977,0.8040521145,280.9638977,1.422470212,
280.4927979,0.3087437749,280.4927979,0.1965891868,280.4927979,0.4817790091,280.4927979,0.8028157949,280.4927979,1.421515226,
280.0216675,0.3086621463,280.0216675,0.1962953806,280.0216675,0.4812282324,280.0216675,0.80177176,280.0216675,1.421087027,
279.5505066,0.3083710372,279.5505066,0.1959486604,279.5505066,0.4804221094,279.5505066,0.8003268838,279.5505066,1.417594671,
278.9222717,0.308145225,278.9222717,0.1958597451,278.9222717,0.4803030193,278.9222717,0.8003114462,278.9222717,1.417653561,
278.4510498,0.3078222871,278.4510498,0.1954887509,278.4510498,0.479689002,278.4510498,0.7996264696,278.4510498,1.416664004,
277.9798279,0.3072524071,277.9798279,0.1951461732,277.9798279,0.4784577787,277.9798279,0.7981287241,277.9798279,1.413858533,
277.5085449,0.3067268729,277.5085449,0.1947618127,277.5085449,0.4778779149,277.5085449,0.7965405583,277.5085449,1.41311574,
277.037262,0.3046034873,277.037262,0.1933410019,277.037262,0.4741099477,277.037262,0.7905473113,277.037262,1.403064847,
276.5659485,0.303109616,276.5659485,0.192305848,276.5659485,0.4717021585,276.5659485,0.7865687013,276.5659485,1.395998836,
275.9375,0.2993697822,275.9375,0.1900184602,275.9375,0.4652051628,275.9375,0.7772513032,275.9375,1.381897092,
275.466156,0.2957253456,275.466156,0.1878638119,275.466156,0.4589999318,275.466156,0.7667400837,275.466156,1.364443064,
274.994751,0.2932012677,274.994751,0.1862048805,274.994751,0.4545877278,274.994751,0.7590245008,274.994751,1.35269475,
274.5233459,0.2867933214,274.5233459,0.1821689904,274.5233459,0.4443845451,274.5233459,0.7405360937,274.5233459,1.318672061,
274.0519104,0.283024013,274.0519104,0.1798564494,274.0519104,0.4366854727,274.0519104,0.7302404046,274.0519104,1.300612569,
273.4232788,0.2765082419,273.4232788,0.1758119166,273.4232788,0.4271326661,273.4232788,0.7117732763,273.4232788,1.270286083,
272.9518127,0.2711643577,272.9518127,0.1724655479,272.9518127,0.4183790684,272.9518127,0.6976876855,272.9518127,1.245987296,
272.4802856,0.2689224482,272.4802856,0.1707766801,272.4802856,0.4132582843,272.4802856,0.689469099,272.4802856,1.228512049,
272.0087585,0.2625402212,272.0087585,0.1671002656,272.0087585,0.4025503099,272.0087585,0.6700233221,272.0087585,1.195416689,
271.5371704,0.2581448257,271.5371704,0.1644956619,271.5371704,0.3952718675,271.5371704,0.6590152383,271.5371704,1.176383138,
271.0655823,0.2531703711,271.0655823,0.1615509838,271.0655823,0.3883611262,271.0655823,0.6467349529,271.0655823,1.151005149,
270.4367676,0.2452942729,270.4367676,0.1564920545,270.4367676,0.3719757199,270.4367676,0.6214153171,270.4367676,1.105594754,
269.9651489,0.241990909,269.9651489,0.1545894444,269.9651489,0.3675937057,269.9651489,0.6099111438,269.9651489,1.085694075,
269.4934692,0.2345146388,269.4934692,0.1498080194,269.4934692,0.3548618853,269.4934692,0.5879040956,269.4934692,1.043988228,
269.0217896,0.2301137447,269.0217896,0.1471586972,269.0217896,0.3465837836,269.0217896,0.5763849616,269.0217896,1.025562286,
268.5500793,0.226300776,268.5500793,0.1447534263,268.5500793,0.3405552804,268.5500793,0.5653293729,268.5500793,1.005225539,
268.0783386,0.220744282,268.0783386,0.1414886862,268.0783386,0.3308896422,268.0783386,0.5494599342,268.0783386,0.9767639041,
267.4493408,0.2164564282,267.4493408,0.1391361207,267.4493408,0.3245918155,267.4493408,0.5378940701,267.4493408,0.9563461542,
266.9775391,0.2106156647,266.9775391,0.1357818246,266.9775391,0.3141242862,266.9775391,0.5194545388,266.9775391,0.9219981432,
266.5057373,0.2069059461,266.5057373,0.1334334165,266.5057373,0.3088594079,266.5057373,0.5103555918,266.5057373,0.9047939777,
266.033905,0.2034412175,266.033905,0.1312970221,266.033905,0.3022224307,266.033905,0.4991036057,266.033905,0.8851033449,
265.5620422,0.1978820711,265.5620422,0.1275407374,265.5620422,0.2925262749,265.5620422,0.4838031232,265.5620422,0.8564625382,
264.9328613,0.1932088286,264.9328613,0.1247282103,264.9328613,0.2862482071,264.9328613,0.4721538723,264.9328613,0.8348947763,
264.4609375,0.1871218681,264.4609375,0.1212152541,264.4609375,0.2764839232,264.4609375,0.4544065893,264.4609375,0.8072617054,
263.9890137,0.1839933395,263.9890137,0.1189946979,263.9890137,0.2712136507,263.9890137,0.447078675,263.9890137,0.7913299799,
263.5170593,0.1812179983,263.5170593,0.117231153,263.5170593,0.2666969001,263.5170593,0.4399371445,263.5170593,0.7772288322,
263.0450745,0.1776289493,263.0450745,0.1147407442,263.0450745,0.2615363896,263.0450745,0.4303305149,263.0450745,0.7611272931,
262.5730896,0.1753669083,262.5730896,0.1134797335,262.5730896,0.2579856217,262.5730896,0.4245259762,262.5730896,0.7505946755,
261.9436951,0.1713080257,261.9436951,0.1109306812,261.9436951,0.2511669993,261.9436951,0.4126015604,261.9436951,0.7273310423,
261.4716492,0.169709608,261.4716492,0.1101590469,261.4716492,0.2493612617,261.4716492,0.408441931,261.4716492,0.7214049697,
260.9995728,0.1687330604,260.9995728,0.1095554233,260.9995728,0.2478068471,260.9995728,0.4061216414,260.9995728,0.7162200809,
260.5274658,0.1678326875,260.5274658,0.1092099026,260.5274658,0.2465423942,260.5274658,0.4037268758,260.5274658,0.7110825181,
260.0553589,0.1675345898,260.0553589,0.1091776788,260.0553589,0.2462888807,260.0553589,0.4030852914,260.0553589,0.7094213963,
259.4258118,0.1676852703,259.4258118,0.1093340144,259.4258118,0.2471433431,259.4258118,0.4041413963,259.4258118,0.7103146911,
258.9536438,0.1681507677,258.9536438,0.1095897332,258.9536438,0.2484985739,258.9536438,0.4061464071,258.9536438,0.7137200236,
258.4814453,0.1691032201,258.4814453,0.1102732867,258.4814453,0.2506413758,258.4814453,0.4101421237,258.4814453,0.7205305099,
258.0092163,0.1714290082,258.0092163,0.1114991084,258.0092163,0.2548639476,258.0092163,0.4170785248,258.0092163,0.7310214043,
257.5369873,0.1728626192,257.5369873,0.112639077,257.5369873,0.2581990957,257.5369873,0.4216391146,257.5369873,0.741814971,
257.0646973,0.1754437089,257.0646973,0.1143727526,257.0646973,0.264123559,257.0646973,0.4324066341,257.0646973,0.7623711228,
256.4349976,0.1820942312,256.4349976,0.1183823794,256.4349976,0.2753615081,256.4349976,0.4522234499,256.4349976,0.7958708405,
255.962677,0.1861577928,255.962677,0.1205613986,255.962677,0.2834261656,255.962677,0.4643345773,255.962677,0.8155629635,
255.4903412,0.1932051927,255.4903412,0.1251903176,255.4903412,0.2960770726,255.4903412,0.4876438081,255.4903412,0.8553459048,
255.0179749,0.198103413,255.0179749,0.1281006485,255.0179749,0.3045568466,255.0179749,0.5020642877,255.0179749,0.8825457692,
254.5455933,0.2067011148,254.5455933,0.1334515065,254.5455933,0.3213291764,254.5455933,0.530438602,254.5455933,0.9327034354,
254.0731812,0.2162166387,254.0731812,0.1387904137,254.0731812,0.3382158577,254.0731812,0.5574889779,254.0731812,0.9832674265,
253.4432831,0.2254432887,253.4432831,0.144778654,253.4432831,0.3560833335,253.4432831,0.588965714,253.4432831,1.041097045,
252.9708252,0.2350369245,252.9708252,0.1499907672,252.9708252,0.3712554872,252.9708252,0.6206420064,252.9708252,1.093327999,
252.4983368,0.2420663834,252.4983368,0.1536295414,252.4983368,0.3818911612,252.4983368,0.6351969242,252.4983368,1.129671931,
252.0258331,0.2515629828,252.0258331,0.160987705,252.0258331,0.4031048417,252.0258331,0.6719172001,252.0258331,1.190292478,
251.5533142,0.2644973099,251.5533142,0.1681666672,251.5533142,0.4248817563,251.5533142,0.7121478319,251.5533142,1.264189124,
250.9232483,0.2792079449,250.9232483,0.1774742454,250.9232483,0.4512379766,250.9232483,0.7561294436,250.9232483,1.344354033,
250.4506836,0.2951232493,250.4506836,0.1877453029,250.4506836,0.4811799228,250.4506836,0.8086853623,250.4506836,1.431133509,
249.9782104,0.3043570817,249.9782104,0.1926225573,249.9782104,0.4975292385,249.9782104,0.8383244872,249.9782104,1.49205029,
249.5084229,0.3186745048,249.5084229,0.2013980746,249.5084229,0.5236955285,249.5084229,0.8825390935,249.5084229,1.570074558,
249.0386047,0.3312059641,249.0386047,0.2093490362,249.0386047,0.5483483076,249.0386047,0.9258863926,249.0386047,1.653167009,
248.5687561,0.3399707079,248.5687561,0.2142117023,248.5687561,0.5612096786,248.5687561,0.9509398341,248.5687561,1.699988961,
247.942276,0.3571535647,247.942276,0.2252878845,247.942276,0.5945155621,247.942276,1.009995103,247.942276,1.809854746,
247.4723816,0.3648373187,247.4723816,0.2293978184,247.4723816,0.6083515286,247.4723816,1.031784177,247.4723816,1.847183108,
247.0024719,0.3773517609,247.0024719,0.2368555218,247.0024719,0.6295470595,247.0024719,1.06803751,247.0024719,1.914578676,
246.5325317,0.389439404,246.5325317,0.2449028343,246.5325317,0.6538318396,246.5325317,1.109188437,246.5325317,1.987223268,
246.0625763,0.3987546265,246.0625763,0.2492197603,246.0625763,0.669864893,246.0625763,1.140077353,246.0625763,2.051187754,
245.4359436,0.4231274426,245.4359436,0.2647278309,245.4359436,0.7132815719,245.4359436,1.213273525,245.4359436,2.173229933,
244.9659424,0.4330165684,244.9659424,0.2698787153,244.9659424,0.7308268547,244.9659424,1.245380521,244.9659424,2.228307247,
244.4959106,0.4473533034,244.4959106,0.279240191,244.4959106,0.7583473325,244.4959106,1.298537374,244.4959106,2.32029438,
244.0258636,0.4607999921,244.0258636,0.2883709073,244.0258636,0.7833080292,244.0258636,1.337735891,244.0258636,2.380697966,
243.5558014,0.4692294896,243.5558014,0.2928553224,243.5558014,0.7957408428,243.5558014,1.361760497,243.5558014,2.417755365,
242.9290161,0.4855256975,242.9290161,0.3025412858,242.9290161,0.8268065453,242.9290161,1.412843823,242.9290161,2.490109205,
242.4588928,0.4927026927,242.4588928,0.3079445064,242.4588928,0.8380585909,242.4588928,1.434041858,242.4588928,2.508174896,
241.9887543,0.5044981241,241.9887543,0.3143646419,241.9887543,0.8621498942,241.9887543,1.474252343,241.9887543,2.580790281,
241.5186005,0.5183211565,241.5186005,0.3226428926,241.5186005,0.8849375844,241.5186005,1.512410522,241.5186005,2.639934301,
241.0484314,0.5262776017,241.0484314,0.3273217976,241.0484314,0.8986811042,241.0484314,1.535741091,241.0484314,2.634613276,
240.5782318,0.5424932241,240.5782318,0.3387731314,240.5782318,0.9307428598,240.5782318,1.593038321,240.5782318,2.65307498,
239.9512634,0.5546438694,239.9512634,0.3450192511,239.9512634,0.9489668608,239.9512634,1.625117779,239.9512634,2.744518042,
239.4810181,0.5689777136,239.4810181,0.3536987603,239.4810181,0.9744235873,239.4810181,1.66922164,239.4810181,2.782047749,
239.0107422,0.5817961693,239.0107422,0.3609198332,239.0107422,0.9994243383,239.0107422,1.703738213,239.0107422,2.789012671,
238.5404663,0.589390099,238.5404663,0.3669018447,238.5404663,1.010749221,238.5404663,1.721830606,238.5404663,2.797911167,
238.0701447,0.6053618193,238.0701447,0.3773403764,238.0701447,1.041182995,238.0701447,1.77457273,238.0701447,2.80026412,
237.4430389,0.6162044406,237.4430389,0.3841513693,237.4430389,1.061991572,237.4430389,1.811795473,237.4430389,2.909607887,
236.9726868,0.630535543,236.9726868,0.3914571404,236.9726868,1.084848404,236.9726868,1.856356025,236.9726868,2.927672625,
236.5023041,0.6423429251,236.5023041,0.3995880783,236.5023041,1.105147958,236.5023041,1.883912802,236.5023041,2.894790649,
236.0319061,0.6508777738,236.0319061,0.4051092863,236.0319061,1.122006774,236.0319061,1.905277967,236.0319061,2.925434828,
235.5614929,0.6716634631,235.5614929,0.4180213511,235.5614929,1.158795118,235.5614929,1.970664024,235.5614929,2.943174601,
234.9342346,0.6838626266,234.9342346,0.4259263277,234.9342346,1.179846525,234.9342346,2.00059247,234.9342346,2.867210627,
234.4637756,0.6989159584,234.4637756,0.4353995323,234.4637756,1.208182454,234.4637756,2.058385134,234.4637756,3.124093056,
233.9932861,0.7148566842,233.9932861,0.4445168972,233.9932861,1.234627128,233.9932861,2.088087559,233.9932861,3.096228123,
233.5227814,0.7252506018,233.5227814,0.45218876,233.5227814,1.25345695,233.5227814,2.137434006,233.5227814,3.099070311,
233.0522614,0.7510300875,233.0522614,0.466999054,233.0522614,1.299706101,233.0522614,2.203508854,233.0522614,3.119972706,
232.4248505,0.7656321526,232.4248505,0.4771487415,232.4248505,1.326140404,232.4248505,2.252267361,232.4248505,3.184775114,
231.9542847,0.7820258737,231.9542847,0.4876038432,231.9542847,1.356445074,231.9542847,2.316945553,231.9542847,3.32363224,
231.4836884,0.7990704179,231.4836884,0.4984332025,231.4836884,1.387288451,231.4836884,2.339385509,231.4836884,3.276429176,
231.0130768,0.8123466372,231.0130768,0.5064092875,231.0130768,1.403831244,231.0130768,2.349010706,231.0130768,3.043826818,
230.54245,0.8439414501,230.54245,0.525421083,230.54245,1.45840919,230.54245,2.458117008,230.54245,3.138997793,
230.0717926,0.8580762148,230.0717926,0.5331549048,230.0717926,1.487568855,230.0717926,2.50416851,230.0717926,3.51274395,
229.4442291,0.8792904615,229.4442291,0.5475316048,229.4442291,1.525611043,229.4442291,2.531831264,229.4442291,3.36856389,
228.973526,0.9078514576,228.973526,0.5665662289,228.973526,1.575594783,228.973526,2.612763405,228.973526,3.274293661,
228.5028076,0.9286352992,228.5028076,0.5762217045,228.5028076,1.605306387,228.5028076,2.653966904,228.5028076,3.382586718,
228.032074,0.9715908766,228.032074,0.6038913727,228.032074,1.678256273,228.032074,2.78198266,228.032074,3.436667681,
227.5613251,0.996961534,227.5613251,0.6188076138,227.5613251,1.718436599,227.5613251,2.810202599,227.5613251,3.370142221,
226.933609,1.034750104,226.933609,0.6481184959,226.933609,1.784045577,226.933609,2.876244545,226.933609,3.317750454,
226.4628143,1.077919245,226.4628143,0.670506537,226.4628143,1.85326314,226.4628143,2.894971848,226.4628143,3.167818308,
225.9919891,1.105166912,225.9919891,0.6894032359,225.9919891,1.903464675,225.9919891,3.013005733,225.9919891,3.305117846,
225.5211487,1.185372472,225.5211487,0.7375945449,225.5211487,2.039179802,225.5211487,3.069171429,225.5211487,3.344640255,
225.050293,1.226637244,225.050293,0.762874186,225.050293,2.103798628,225.050293,3.141602516,225.050293,3.284940243,
224.4224396,1.31597209,224.4224396,0.8163940907,224.4224396,2.224638462,224.4224396,3.149916887,224.4224396,3.24710393,
223.9515381,1.378862977,223.9515381,0.8680135012,223.9515381,2.33718133,223.9515381,3.171343088,223.9515381,3.222085238,
223.4806061,1.43369019,223.4806061,0.8967015147,223.4806061,2.398745298,223.4806061,3.178979874,223.4806061,3.26512742,
223.0096741,1.548146486,223.0096741,0.9775466323,223.0096741,2.560178518,223.0096741,3.241715193,223.0096741,3.277778149,
222.5387115,1.618003607,222.5387115,1.017074347,222.5387115,2.638110638,222.5387115,3.214592695,222.5387115,3.314332485,
222.0677185,1.686906219,222.0677185,1.056936383,222.0677185,2.703448057,222.0677185,3.105880737,222.0677185,3.168557167,
221.4397125,1.852975368,221.4397125,1.167069435,221.4397125,2.844371319,221.4397125,3.168046474,221.4397125,3.20636487,
220.968689,1.92767632,220.968689,1.212494493,220.968689,2.876861572,220.968689,3.132764578,220.968689,3.185007811,
220.4976349,2.066520691,220.4976349,1.324999571,220.4976349,2.91994977,220.4976349,3.115209818,220.4976349,3.095158815,
220.0265808,2.157336712,220.0265808,1.388042331,220.0265808,2.990508795,220.0265808,3.100043535,220.0265808,3.238879442,
219.5554962,2.267672062,219.5554962,1.462926984,219.5554962,3.096643209,219.5554962,3.303690434,219.5554962,3.334843397,
218.9273529,2.414110422,218.9273529,1.587086678,218.9273529,3.080623388,218.9273529,3.313853264,218.9273529,3.310102463,
218.4562225,2.491942883,218.4562225,1.638645053,218.4562225,3.141686916,218.4562225,3.306231737,218.4562225,3.201924801,
217.9850769,2.585977316,217.9850769,1.747701526,217.9850769,3.150679111,217.9850769,3.256413698,217.9850769,3.206213951,
217.513916,2.59136343,217.513916,1.804399848,217.513916,2.952426195,217.513916,3.003068924,217.513916,3.114352703,
217.0427246,2.641025305,217.0427246,1.862968445,217.0427246,2.973399401,217.0427246,3.058922052,217.0427246,3.015033484,
216.5715179,2.777346373,216.5715179,1.959008694,216.5715179,3.147480488,216.5715179,3.199687719,216.5715179,3.204408884,
215.943222,2.717120409,215.943222,2.008117437,215.943222,3.036562443,215.943222,3.013536692,215.943222,2.987781286,
215.4719696,2.762504816,215.4719696,2.102804422,215.4719696,2.983653307,215.4719696,2.998779535,215.4719696,2.974776268,
215.0007172,2.908872128,215.0007172,2.164397717,215.0007172,3.156480789,215.0007172,3.211591482,215.0007172,3.265304327,
214.5294342,2.867264271,214.5294342,2.208825588,214.5294342,3.192019463,214.5294342,3.223390341,214.5294342,3.21953845,
214.0581207,2.9452703,214.0581207,2.246587753,214.0581207,3.182072878,214.0581207,3.153821468,214.0581207,3.211137533,
213.4296875,2.948508739,213.4296875,2.285795689,213.4296875,3.151936054,213.4296875,3.194185972,213.4296875,3.214106798,
212.9583435,2.951769352,212.9583435,2.323255301,212.9583435,3.166484833,212.9583435,3.274931431,212.9583435,3.262960196,
212.4869843,2.92675066,212.4869843,2.341531754,212.4869843,3.149549007,212.4869843,3.265363693,212.4869843,3.300202847,
212.0156097,2.941405058,212.0156097,2.360515356,212.0156097,3.138041735,212.0156097,3.263802528,212.0156097,3.128346205,
211.5442047,2.987959146,211.5442047,2.370865345,211.5442047,3.091840744,211.5442047,3.173045635,211.5442047,3.124948978,
211.0727844,2.955249071,211.0727844,2.367301226,211.0727844,3.107727051,211.0727844,3.218514204,211.0727844,3.03750062,
210.4441986,2.949451208,210.4441986,2.392457485,210.4441986,3.215149403,210.4441986,3.147781134,210.4441986,3.193547964,
209.9727478,2.952479601,209.9727478,2.382536173,209.9727478,3.14986825,209.9727478,3.160411596,209.9727478,3.326072931,
209.5012665,2.978083372,209.5012665,2.381112337,209.5012665,3.138327599,209.5012665,3.223487854,209.5012665,3.25080514,
209.0297699,2.98783803,209.0297699,2.364673376,209.0297699,3.181870461,209.0297699,3.243804455,209.0297699,3.153889179,
208.5582581,3.004947424,208.5582581,2.351621151,208.5582581,3.163336039,208.5582581,3.124055147,208.5582581,3.25951314,
207.9295349,3.032607555,207.9295349,2.332122564,207.9295349,3.175013542,207.9295349,3.220309019,207.9295349,3.209240198,
207.4579773,2.983609676,207.4579773,2.326957226,207.4579773,3.214256525,207.4579773,3.216986895,207.4579773,3.240382671,
206.9864044,3.01634407,206.9864044,2.300669432,206.9864044,3.155474186,206.9864044,3.247762918,206.9864044,3.262046337,
206.5148163,3.016410589,206.5148163,2.260317087,206.5148163,3.246918201,206.5148163,3.225614786,206.5148163,3.210045099,
206.0432129,3.002991438,206.0432129,2.245223284,206.0432129,3.17436409,206.0432129,3.12182641,206.0432129,3.227150917,
205.571579,2.997816086,205.571579,2.195919752,205.571579,3.16912508,205.571579,3.216073513,205.571579,3.138337851,
204.9427185,2.959891796,204.9427185,2.147078037,204.9427185,3.229003668,204.9427185,3.163686514,204.9427185,3.179367304,
204.4710541,2.953433275,204.4710541,2.109941483,204.4710541,3.139525175,204.4710541,3.126414299,204.4710541,3.248220682,
203.9993591,2.899440527,203.9993591,2.061690331,203.9993591,3.252317905,203.9993591,3.203005552,203.9993591,3.274417639,
203.5276642,2.89048481,203.5276642,2.015501738,203.5276642,3.108175278,203.5276642,3.064802408,203.5276642,3.24650526,
203.0559387,2.807113647,203.0559387,1.959462404,203.0559387,3.135920525,203.0559387,3.134872198,203.0559387,3.291249752,
202.4269562,2.731819391,202.4269562,1.91105473,202.4269562,3.162533998,202.4269562,3.166590214,202.4269562,3.095988512,
201.9551849,2.696153164,201.9551849,1.876717687,201.9551849,3.127641678,201.9551849,3.137963533,201.9551849,3.164921522,
201.4834137,2.643143415,201.4834137,1.80640614,201.4834137,3.025511026,201.4834137,2.976312399,201.4834137,3.045830727,
201.0116119,2.609945297,201.0116119,1.777101994,201.0116119,3.074754,201.0116119,3.175480366,201.0116119,3.023022175,
200.5397949,2.565745115,200.5397949,1.716156483,200.5397949,3.064643383,200.5397949,3.08717227,200.5397949,3.143612385,
200.0679779,2.507578373,200.0679779,1.665846229,200.0679779,3.061830282,200.0679779,3.046487331,200.0679779,3.041007042,

is_2_3_31uM,
is_2_3_31uM
Collection Time: 4/29/2024 11:14:23 AM
Operator Name  :
Scan Software Version: 3.00(339)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        800.0
Stop (nm)                         200.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         300.00
UV-Vis Data Interval (nm)         0.50
UV-Vis Ave. Time (sec)            0.1000
Beam Mode                         Dual Beam
Baseline Correction               Off
Cycle Mode                        Off
Comments
Method Log     :
Method Name    :
Date/Time stamp: 4/20/2024 5:05:46 PM
Method Modifications:
UVVIS SAT Changed: 4/29/2024 11:08:58 AM, Old:0.0125, New:0.1000
Common SAT Changed: 4/29/2024 11:08:58 AM, Old:0.0125, New:0.1000
Common Interval nm Changed: 4/29/2024 11:08:59 AM, Old:     5.00, New:     0.50
End Method Modifications
<Current Wavelength> , 200.5

is_2_3_15uM,
is_2_3_15uM
Collection Time: 4/29/2024 11:19:25 AM
Operator Name  :
Scan Software Version: 3.00(339)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        800.0
Stop (nm)                         200.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         300.00
UV-Vis Data Interval (nm)         0.50
UV-Vis Ave. Time (sec)            0.1000
Beam Mode                         Dual Beam
Baseline Correction               Off
Cycle Mode                        Off
Comments
Method Log     :
Method Name    :
Date/Time stamp: 4/20/2024 5:05:46 PM
Method Modifications:
UVVIS SAT Changed: 4/29/2024 11:08:58 AM, Old:0.0125, New:0.1000
Common SAT Changed: 4/29/2024 11:08:58 AM, Old:0.0125, New:0.1000
Common Interval nm Changed: 4/29/2024 11:08:59 AM, Old:     5.00, New:     0.50
End Method Modifications
<Current Wavelength> , 200.5

is_2_3_62uM,
is_2_3_62uM
Collection Time: 4/29/2024 11:22:35 AM
Operator Name  :
Scan Software Version: 3.00(339)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        800.0
Stop (nm)                         200.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         300.00
UV-Vis Data Interval (nm)         0.50
UV-Vis Ave. Time (sec)            0.1000
Beam Mode                         Dual Beam
Baseline Correction               Off
Cycle Mode                        Off
Comments
Method Log     :
Method Name    :
Date/Time stamp: 4/20/2024 5:05:46 PM
Method Modifications:
UVVIS SAT Changed: 4/29/2024 11:08:58 AM, Old:0.0125, New:0.1000
Common SAT Changed: 4/29/2024 11:08:58 AM, Old:0.0125, New:0.1000
Common Interval nm Changed: 4/29/2024 11:08:59 AM, Old:     5.00, New:     0.50
End Method Modifications
<Current Wavelength> , 200.5

is_2_3_125uM,
is_2_3_125uM
Collection Time: 4/29/2024 11:26:27 AM
Operator Name  :
Scan Software Version: 3.00(339)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        800.0
Stop (nm)                         200.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         300.00
UV-Vis Data Interval (nm)         0.50
UV-Vis Ave. Time (sec)            0.1000
Beam Mode                         Dual Beam
Baseline Correction               Off
Cycle Mode                        Off
Comments
Method Log     :
Method Name    :
Date/Time stamp: 4/20/2024 5:05:46 PM
Method Modifications:
UVVIS SAT Changed: 4/29/2024 11:08:58 AM, Old:0.0125, New:0.1000
Common SAT Changed: 4/29/2024 11:08:58 AM, Old:0.0125, New:0.1000
Common Interval nm Changed: 4/29/2024 11:08:59 AM, Old:     5.00, New:     0.50
End Method Modifications
<Current Wavelength> , 200.5

is_2_3_250uM1,
is_2_3_250uM1
Collection Time: 4/29/2024 11:30:30 AM
Operator Name  :
Scan Software Version: 3.00(339)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        800.0
Stop (nm)                         200.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         300.00
UV-Vis Data Interval (nm)         0.50
UV-Vis Ave. Time (sec)            0.1000
Beam Mode                         Dual Beam
Baseline Correction               Off
Cycle Mode                        Off
Comments
Method Log     :
Method Name    :
Date/Time stamp: 4/20/2024 5:05:46 PM
Method Modifications:
UVVIS SAT Changed: 4/29/2024 11:08:58 AM, Old:0.0125, New:0.1000
Common SAT Changed: 4/29/2024 11:08:58 AM, Old:0.0125, New:0.1000
Common Interval nm Changed: 4/29/2024 11:08:59 AM, Old:     5.00, New:     0.50
End Method Modifications
<Current Wavelength> , 200.5

