mbg_3_146_7uM,,mbg_3_146_15uM,,mbg_3_146_31uM,,mbg_3_146_62uM,,mbg_3_146_125uM,,mbg_3_146_250uM,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs
427.4779358,0.032778356,427.4779358,0.034539472,427.4779358,0.040397007,427.4779358,0.052731305,427.4779358,0.084992081,427.4779358,0.173694432
427.0164795,0.03293281,427.0164795,0.03443202,427.0164795,0.040529102,427.0164795,0.05349743,427.0164795,0.085918911,427.0164795,0.176990986
426.5549622,0.033138528,426.5549622,0.034637272,426.5549622,0.040521059,426.5549622,0.054134782,426.5549622,0.088907734,426.5549622,0.183450416
425.9395752,0.032650411,425.9395752,0.035049584,425.9395752,0.041031137,425.9395752,0.055239145,425.9395752,0.090263009,425.9395752,0.188603833
425.4779968,0.033188764,425.4779968,0.035025284,425.4779968,0.041811906,425.4779968,0.055883095,425.4779968,0.093311019,425.4779968,0.194510847
425.0163574,0.033198994,425.0163574,0.035069145,425.0163574,0.042022303,425.0163574,0.056436077,425.0163574,0.095121928,425.0163574,0.199887544
424.5546875,0.032756638,424.5546875,0.034875385,424.5546875,0.041863155,424.5546875,0.056298789,424.5546875,0.095394313,424.5546875,0.202464163
423.9390869,0.03295951,423.9390869,0.034776434,423.9390869,0.042314604,423.9390869,0.0579939,423.9390869,0.099617071,423.9390869,0.212587684
423.4773254,0.033022963,423.4773254,0.035109557,423.4773254,0.042377241,423.4773254,0.058856007,423.4773254,0.101119436,423.4773254,0.21710068
423.0155334,0.032708433,423.0155334,0.034903634,423.0155334,0.042801514,423.0155334,0.059668716,423.0155334,0.103356399,423.0155334,0.223257363
422.5537109,0.032509755,422.5537109,0.034943637,422.5537109,0.043050461,422.5537109,0.060359932,422.5537109,0.105408467,422.5537109,0.228469968
421.9378967,0.032594237,421.9378967,0.035031542,421.9378967,0.042827394,421.9378967,0.060805064,421.9378967,0.107448995,421.9378967,0.234169588
421.4759827,0.03299506,421.4759827,0.035188343,421.4759827,0.043680184,421.4759827,0.062422004,421.4759827,0.110461123,421.4759827,0.241790578
421.0140381,0.032718007,421.0140381,0.03547813,421.0140381,0.043411106,421.0140381,0.0632964,421.0140381,0.112497449,421.0140381,0.24602364
420.552063,0.032853536,420.552063,0.035405442,420.552063,0.044330541,420.552063,0.064308845,420.552063,0.115156837,420.552063,0.254084885
419.9360352,0.033037655,419.9360352,0.035537545,419.9360352,0.044685967,419.9360352,0.065675437,419.9360352,0.118720852,419.9360352,0.263574898
419.4739685,0.033146437,419.4739685,0.03575889,419.4739685,0.045044843,419.4739685,0.066134222,419.4739685,0.120252758,419.4739685,0.268349052
419.0118408,0.032975454,419.0118408,0.035824161,419.0118408,0.045329444,419.0118408,0.067823179,419.0118408,0.124418497,419.0118408,0.278127551
418.5497131,0.033245072,418.5497131,0.03596342,418.5497131,0.04551588,418.5497131,0.068463616,418.5497131,0.125794917,418.5497131,0.28326273
417.9334717,0.033266004,417.9334717,0.035911851,417.9334717,0.046582609,417.9334717,0.070178278,417.9334717,0.130287349,417.9334717,0.295107484
417.4712524,0.033122409,417.4712524,0.036119521,417.4712524,0.04608088,417.4712524,0.070960566,417.4712524,0.13239643,417.4712524,0.301050305
417.0089722,0.033205252,417.0089722,0.036238108,417.0089722,0.046526361,417.0089722,0.071761973,417.0089722,0.134920165,417.0089722,0.30579859
416.5466919,0.033233643,416.5466919,0.036222715,416.5466919,0.04696238,416.5466919,0.073254004,416.5466919,0.138160408,416.5466919,0.31598416
415.9302368,0.033223387,415.9302368,0.036180876,415.9302368,0.0474962,415.9302368,0.074240237,415.9302368,0.141161487,415.9302368,0.32343024
415.4678345,0.033068463,415.4678345,0.036409307,415.4678345,0.047839373,415.4678345,0.075805821,415.4678345,0.14584291,415.4678345,0.336608529
415.0054321,0.033083942,415.0054321,0.036476761,415.0054321,0.04795973,415.0054321,0.076646611,415.0054321,0.147994861,415.0054321,0.342494398
414.5429688,0.033426698,414.5429688,0.036735181,414.5429688,0.048186287,414.5429688,0.077650063,414.5429688,0.151032478,414.5429688,0.350080669
413.9263306,0.033255327,413.9263306,0.036636312,413.9263306,0.049115404,413.9263306,0.079378493,413.9263306,0.155814931,413.9263306,0.364463091
413.4637756,0.033421304,413.4637756,0.036749829,413.4637756,0.049070772,413.4637756,0.080764413,413.4637756,0.158452719,413.4637756,0.36950171
413.0012207,0.033112939,413.0012207,0.036893614,413.0012207,0.049553771,413.0012207,0.082350083,413.0012207,0.163011357,413.0012207,0.382184207
412.5386047,0.033070225,412.5386047,0.03683148,412.5386047,0.050209738,412.5386047,0.083394594,412.5386047,0.16538845,412.5386047,0.389655739
412.0759583,0.033331934,412.0759583,0.036933154,412.0759583,0.050391916,412.0759583,0.083978869,412.0759583,0.169024751,412.0759583,0.39640379
411.4590454,0.033081174,411.4590454,0.037172724,411.4590454,0.051022101,411.4590454,0.086350493,411.4590454,0.173796773,411.4590454,0.411313951
410.9963074,0.032930575,410.9963074,0.037233919,410.9963074,0.051157296,410.9963074,0.087348059,410.9963074,0.176160127,410.9963074,0.41730991
410.5335388,0.03308126,410.5335388,0.037290331,410.5335388,0.052108765,410.5335388,0.089148812,410.5335388,0.180892438,410.5335388,0.430727601
410.0707397,0.033272207,410.0707397,0.037530184,410.0707397,0.052283242,410.0707397,0.090532295,410.0707397,0.183799461,410.0707397,0.43788144
409.4536133,0.032968722,409.4536133,0.037404638,409.4536133,0.052635744,409.4536133,0.092436381,409.4536133,0.187793717,409.4536133,0.451074481
408.9907532,0.033015281,408.9907532,0.037650991,408.9907532,0.053268671,408.9907532,0.093501583,408.9907532,0.192595542,408.9907532,0.463838369
408.527832,0.03299062,408.527832,0.03775543,408.527832,0.053559858,408.527832,0.09461575,408.527832,0.195396394,408.527832,0.470068008
408.0648804,0.033025868,408.0648804,0.037529647,408.0648804,0.054131057,408.0648804,0.096405201,408.0648804,0.200463429,408.0648804,0.483875155
407.4475403,0.032735255,407.4475403,0.037525442,407.4475403,0.054112349,407.4475403,0.097377405,407.4475403,0.204384431,407.4475403,0.493046522
406.9845276,0.032982547,406.9845276,0.038045406,406.9845276,0.055205576,406.9845276,0.099393539,406.9845276,0.209517583,406.9845276,0.505865037
406.5214539,0.032958671,406.5214539,0.038039446,406.5214539,0.05569851,406.5214539,0.101070166,406.5214539,0.213610724,406.5214539,0.516289294
406.0583496,0.032780532,406.0583496,0.038009327,406.0583496,0.05604599,406.0583496,0.101970673,406.0583496,0.215585962,406.0583496,0.524385452
405.4407959,0.032875568,405.4407959,0.038250253,405.4407959,0.057022706,405.4407959,0.104583308,405.4407959,0.222962648,405.4407959,0.543439865
404.9776306,0.032883443,404.9776306,0.038409155,404.9776306,0.056984983,404.9776306,0.105730571,404.9776306,0.225729942,404.9776306,0.551100373
404.5144043,0.033116236,404.5144043,0.038527947,404.5144043,0.057581782,404.5144043,0.10745725,404.5144043,0.230066612,404.5144043,0.563563645
404.0511475,0.033008356,404.0511475,0.038690347,404.0511475,0.058134593,404.0511475,0.109519847,404.0511475,0.234969199,404.0511475,0.575420141
403.4334106,0.033047628,403.4334106,0.038856033,403.4334106,0.058623668,403.4334106,0.111672178,403.4334106,0.240070686,403.4334106,0.589771867
402.9700623,0.032984111,402.9700623,0.038859997,402.9700623,0.059200861,402.9700623,0.113391742,402.9700623,0.24533844,402.9700623,0.6025576
402.5066833,0.032627612,402.5066833,0.03883421,402.5066833,0.059214864,402.5066833,0.114547581,402.5066833,0.246912733,402.5066833,0.608756542
402.0432739,0.03279075,402.0432739,0.038765993,402.0432739,0.060132496,402.0432739,0.11572931,402.0432739,0.252220243,402.0432739,0.622838438
401.425354,0.032793038,401.425354,0.039038464,401.425354,0.060716849,401.425354,0.118364289,401.425354,0.258413434,401.425354,0.637045324
400.961853,0.03290645,400.961853,0.03931703,400.961853,0.060927819,400.961853,0.119711638,400.961853,0.262152344,400.961853,0.647732854
400.4983215,0.033210866,400.4983215,0.03959161,400.4983215,0.061791897,400.4983215,0.122336,400.4983215,0.267789722,400.4983215,0.66419977
400.0347595,0.033173651,400.0347595,0.039791174,400.0347595,0.062632971,400.0347595,0.123464771,400.0347595,0.271232665,400.0347595,0.673218608
399.571167,0.033310302,399.571167,0.039681904,399.571167,0.062887959,399.571167,0.125200406,399.571167,0.275788665,399.571167,0.686205328
398.9530029,0.033359244,398.9530029,0.040382262,398.9530029,0.063706093,398.9530029,0.12795499,398.9530029,0.282531261,398.9530029,0.704246998
398.4893188,0.033710696,398.4893188,0.040380783,398.4893188,0.064519651,398.4893188,0.129341722,398.4893188,0.287463874,398.4893188,0.714813948
398.0256042,0.033611085,398.0256042,0.04075437,398.0256042,0.065223508,398.0256042,0.131776333,398.0256042,0.292174757,398.0256042,0.727888465
397.5618591,0.033682216,397.5618591,0.040613737,397.5618591,0.065265588,397.5618591,0.132611349,397.5618591,0.295327485,397.5618591,0.735377848
396.9434814,0.033689629,396.9434814,0.041029803,396.9434814,0.066592678,396.9434814,0.135988608,396.9434814,0.304055721,396.9434814,0.75717485
396.4796448,0.033718836,396.4796448,0.04129231,396.4796448,0.06738352,396.4796448,0.137386635,396.4796448,0.307569295,396.4796448,0.768597007
396.0158081,0.033611339,396.0158081,0.041401811,396.0158081,0.067769527,396.0158081,0.13934882,396.0158081,0.311257541,396.0158081,0.780943036
395.5519104,0.033974834,395.5519104,0.041684777,395.5519104,0.06875477,395.5519104,0.141171873,395.5519104,0.317943752,395.5519104,0.797139108
394.9333191,0.033657711,394.9333191,0.041951332,394.9333191,0.069109395,394.9333191,0.143357605,394.9333191,0.321313441,394.9333191,0.805957317
394.4693604,0.034015287,394.4693604,0.042639397,394.4693604,0.070423827,394.4693604,0.146062151,394.4693604,0.328877896,394.4693604,0.824339449
394.0053406,0.034301318,394.0053406,0.042583372,394.0053406,0.070668019,394.0053406,0.147605851,394.0053406,0.333254248,394.0053406,0.834840298
393.5412903,0.034193482,393.5412903,0.042894822,393.5412903,0.071376584,393.5412903,0.149327517,393.5412903,0.337701142,393.5412903,0.847484469
393.07724,0.034004226,393.07724,0.04292094,393.07724,0.071978651,393.07724,0.151794478,393.07724,0.34356758,393.07724,0.863890231
392.4584045,0.034654405,392.4584045,0.043775715,392.4584045,0.072738327,392.4584045,0.153625339,392.4584045,0.347389251,392.4584045,0.87427026
391.9942627,0.034461446,391.9942627,0.044020552,391.9942627,0.074151702,391.9942627,0.156135038,391.9942627,0.354036808,391.9942627,0.89197433
391.5300598,0.034851458,391.5300598,0.044490911,391.5300598,0.074597098,391.5300598,0.158486724,391.5300598,0.358251602,391.5300598,0.901549637
391.0658264,0.034711629,391.0658264,0.0445925,391.0658264,0.075380616,391.0658264,0.160004184,391.0658264,0.362969846,391.0658264,0.912606657
390.4468079,0.034972508,390.4468079,0.045183357,390.4468079,0.076434165,390.4468079,0.163260102,390.4468079,0.370462775,390.4468079,0.932487845
389.9825134,0.03532451,389.9825134,0.045521487,389.9825134,0.077156842,389.9825134,0.164987147,389.9825134,0.374448299,389.9825134,0.941808403
389.5181885,0.035599325,389.5181885,0.045973819,389.5181885,0.078430951,389.5181885,0.168239191,389.5181885,0.381546795,389.5181885,0.961845338
389.0538025,0.035434425,389.0538025,0.04615302,389.0538025,0.079141714,389.0538025,0.169610068,389.0538025,0.386152357,389.0538025,0.97338146
388.4346008,0.035905384,388.4346008,0.046922665,388.4346008,0.080225922,388.4346008,0.172470093,388.4346008,0.392947346,388.4346008,0.990040004
387.9701538,0.035846341,387.9701538,0.047297772,387.9701538,0.080857173,387.9701538,0.174566314,387.9701538,0.397739857,387.9701538,1.003568053
387.5056763,0.036373533,387.5056763,0.047454361,387.5056763,0.081827275,387.5056763,0.175926015,387.5056763,0.400497198,387.5056763,1.012837648
387.0411682,0.03665828,387.0411682,0.048207343,387.0411682,0.082847826,387.0411682,0.179211497,387.0411682,0.408126235,387.0411682,1.030186772
386.5765991,0.036976021,386.5765991,0.048499785,386.5765991,0.08307948,386.5765991,0.181182399,386.5765991,0.413305879,386.5765991,1.04043901
385.9571533,0.037042011,385.9571533,0.048984703,385.9571533,0.0852127,385.9571533,0.183814481,385.9571533,0.419769138,385.9571533,1.057880759
385.4925232,0.037647661,385.4925232,0.04997376,385.4925232,0.086016096,385.4925232,0.186616272,385.4925232,0.425887525,385.4925232,1.072811007
385.0278625,0.037771016,385.0278625,0.050268732,385.0278625,0.086442277,385.0278625,0.188310683,385.0278625,0.428464711,385.0278625,1.083037615
384.5631714,0.038083017,384.5631714,0.051180974,384.5631714,0.087451421,384.5631714,0.192040503,384.5631714,0.43601948,384.5631714,1.099484921
383.943512,0.038693998,383.943512,0.051768705,383.943512,0.089455515,383.943512,0.194133937,383.943512,0.441777408,383.943512,1.115339398
383.4787598,0.039204229,383.4787598,0.052248761,383.4787598,0.090462759,383.4787598,0.196536839,383.4787598,0.448047847,383.4787598,1.129296899
383.0139465,0.039383635,383.0139465,0.052820843,383.0139465,0.091552883,383.0139465,0.199850395,383.0139465,0.453397125,383.0139465,1.142869949
382.5491028,0.039852425,382.5491028,0.053281985,382.5491028,0.092216223,382.5491028,0.200418532,382.5491028,0.456851125,382.5491028,1.149293065
381.9292603,0.040248364,381.9292603,0.054247219,381.9292603,0.093495131,381.9292603,0.204890579,381.9292603,0.466328472,381.9292603,1.174929261
381.4643555,0.040571332,381.4643555,0.054824993,381.4643555,0.094796486,381.4643555,0.207330376,381.4643555,0.46983254,381.4643555,1.185977817
380.9994202,0.041174866,380.9994202,0.055340402,380.9994202,0.096152209,380.9994202,0.209677964,380.9994202,0.476739496,380.9994202,1.201912999
380.5344238,0.041806892,380.5344238,0.056034565,380.5344238,0.097420424,380.5344238,0.212293342,380.5344238,0.482459068,380.5344238,1.213766694
380.0694275,0.041939244,380.0694275,0.057025272,380.0694275,0.098247848,380.0694275,0.214667141,380.0694275,0.486912489,380.0694275,1.222027183
379.4493408,0.042664927,379.4493408,0.058063634,379.4493408,0.101337776,379.4493408,0.220381364,379.4493408,0.497085214,379.4493408,1.247789979
378.9842529,0.043079961,378.9842529,0.058801733,378.9842529,0.101807311,378.9842529,0.222535163,378.9842529,0.502206981,378.9842529,1.261262894
378.5191345,0.043860212,378.5191345,0.059732392,378.5191345,0.103624173,378.5191345,0.224936962,378.5191345,0.508200705,378.5191345,1.274474621
378.0539551,0.04445314,378.0539551,0.060442988,378.0539551,0.104887135,378.0539551,0.228214622,378.0539551,0.514526844,378.0539551,1.289976239
377.4337158,0.044907864,377.4337158,0.061272416,377.4337158,0.105990492,377.4337158,0.23080717,377.4337158,0.520246625,377.4337158,1.305669785
376.9684753,0.045698974,376.9684753,0.062705725,376.9684753,0.108069487,376.9684753,0.235109344,376.9684753,0.527919352,376.9684753,1.323825002
376.5032043,0.046404243,376.5032043,0.063034169,376.5032043,0.108969897,376.5032043,0.237025932,376.5032043,0.533650875,376.5032043,1.330971122
376.0379028,0.046984591,376.0379028,0.064280152,376.0379028,0.110995948,376.0379028,0.24109906,376.0379028,0.540397644,376.0379028,1.349487185
375.5725708,0.047635067,375.5725708,0.065403186,375.5725708,0.112961792,375.5725708,0.243983433,375.5725708,0.547856569,375.5725708,1.363438845
374.9520874,0.048314322,374.9520874,0.066304602,374.9520874,0.114564598,374.9520874,0.24900122,374.9520874,0.554874957,374.9520874,1.383242846
374.4866638,0.049090073,374.4866638,0.067847475,374.4866638,0.117057852,374.4866638,0.252814084,374.4866638,0.563831747,374.4866638,1.401708484
374.0212402,0.049493484,374.0212402,0.068948507,374.0212402,0.118472412,374.0212402,0.256143659,374.0212402,0.570088446,374.0212402,1.416062832
373.5557556,0.050525691,373.5557556,0.0700256,373.5557556,0.120568432,373.5557556,0.259905696,373.5557556,0.578224123,373.5557556,1.435156941
372.9350891,0.050979193,372.9350891,0.071482219,372.9350891,0.123162143,372.9350891,0.265647918,372.9350891,0.587979674,372.9350891,1.453741908
372.4695435,0.051856786,372.4695435,0.072043642,372.4695435,0.124518037,372.4695435,0.267865598,372.4695435,0.594350636,372.4695435,1.467338562
372.0039673,0.052802511,372.0039673,0.074116148,372.0039673,0.128129125,372.0039673,0.273530185,372.0039673,0.604053319,372.0039673,1.493013501
371.5383606,0.053218838,371.5383606,0.074738972,371.5383606,0.129030198,371.5383606,0.275856048,371.5383606,0.609956384,371.5383606,1.504267931
371.0726929,0.054105986,371.0726929,0.076105274,371.0726929,0.131485239,371.0726929,0.281276822,371.0726929,0.619066894,371.0726929,1.523288131
370.4517822,0.055502065,370.4517822,0.078080781,370.4517822,0.134683982,370.4517822,0.288181335,370.4517822,0.631434858,370.4517822,1.547062516
369.986084,0.055944689,369.986084,0.079010196,369.986084,0.136614621,369.986084,0.291602284,369.986084,0.638418376,369.986084,1.568821669
369.5203247,0.057019547,369.5203247,0.0808056,369.5203247,0.140208349,369.5203247,0.298394173,369.5203247,0.650888503,369.5203247,1.590749502
369.0545349,0.057911336,369.0545349,0.081896231,369.0545349,0.142008543,369.0545349,0.301972181,369.0545349,0.658459544,369.0545349,1.613007784
368.4334412,0.059063409,368.4334412,0.084180996,368.4334412,0.146254301,368.4334412,0.310447633,368.4334412,0.674368322,368.4334412,1.642799735
367.9675903,0.059741482,367.9675903,0.085188702,367.9675903,0.148459673,367.9675903,0.313634515,367.9675903,0.681402683,367.9675903,1.657231808
367.501709,0.060471788,367.501709,0.086587884,367.501709,0.150491536,367.501709,0.318327636,367.501709,0.688208878,367.501709,1.680192471
367.0357666,0.061434455,367.0357666,0.08847376,367.0357666,0.154313639,367.0357666,0.32650128,367.0357666,0.703701735,367.0357666,1.702429533
366.5698242,0.062348723,366.5698242,0.090051472,366.5698242,0.156713098,366.5698242,0.330197096,366.5698242,0.710680544,366.5698242,1.718857765
365.9484863,0.06366545,365.9484863,0.092760026,365.9484863,0.161815152,365.9484863,0.340993047,365.9484863,0.731721461,365.9484863,1.763219833
365.4824829,0.06468194,365.4824829,0.093878753,365.4824829,0.165065318,365.4824829,0.346099943,365.4824829,0.742833316,365.4824829,1.783683419
365.0164185,0.065614343,365.0164185,0.095939107,365.0164185,0.168232739,365.0164185,0.352297694,365.0164185,0.753763914,365.0164185,1.806378126
364.5503235,0.066931084,364.5503235,0.098353378,364.5503235,0.173029766,364.5503235,0.361406982,364.5503235,0.770085931,364.5503235,1.837428927
363.9288025,0.067916207,363.9288025,0.100059979,363.9288025,0.176508471,363.9288025,0.368673176,363.9288025,0.784823835,363.9288025,1.872341633
363.4626465,0.069401108,363.4626465,0.103203617,363.4626465,0.182563722,363.4626465,0.380387574,363.4626465,0.806928992,363.4626465,1.913136363
362.99646,0.070107698,362.99646,0.104584366,362.99646,0.18529883,362.99646,0.386851281,362.99646,0.818882644,362.99646,1.936022878
362.5302429,0.070691079,362.5302429,0.105657339,362.5302429,0.187424704,362.5302429,0.3918688,362.5302429,0.82881856,362.5302429,1.952279091
362.0639648,0.0724544,362.0639648,0.108718731,362.0639648,0.192868188,362.0639648,0.401002199,362.0639648,0.847482801,362.0639648,1.994884491
361.4422302,0.073102474,361.4422302,0.11082679,361.4422302,0.19820036,361.4422302,0.409720272,361.4422302,0.865795136,361.4422302,2.035144091
360.9759216,0.075166442,360.9759216,0.114482239,360.9759216,0.205193698,360.9759216,0.425099373,360.9759216,0.891900301,360.9759216,2.084330559
360.509552,0.075987279,360.509552,0.116594702,360.509552,0.209243998,360.509552,0.43331787,360.509552,0.90773648,360.509552,2.119849682
360.0431519,0.077019401,360.0431519,0.118909314,360.0431519,0.214053869,360.0431519,0.44219771,360.0431519,0.924077511,360.0431519,2.143509388
359.5767212,0.078956291,359.5767212,0.122144058,359.5767212,0.221512869,359.5767212,0.457931668,359.5767212,0.953219652,359.5767212,2.206820965
358.9547729,0.080094881,358.9547729,0.125397787,358.9547729,0.22785379,358.9547729,0.470717669,358.9547729,0.978424013,358.9547729,2.26029706
358.4882813,0.082056388,358.4882813,0.129076049,358.4882813,0.235864922,358.4882813,0.485539079,358.4882813,1.006205797,358.4882813,2.308701277
358.021759,0.083347015,358.021759,0.131523758,358.021759,0.239818439,358.021759,0.495416611,358.021759,1.025624156,358.021759,2.341353655
357.5551758,0.084123649,357.5551758,0.133794189,357.5551758,0.245250881,357.5551758,0.505309939,357.5551758,1.042153835,357.5551758,2.383448362
356.9330444,0.086777449,356.9330444,0.139180511,356.9330444,0.256038487,356.9330444,0.5248245,356.9330444,1.082696199,356.9330444,2.461405039
356.4664307,0.087602779,356.4664307,0.141234756,356.4664307,0.261369735,356.4664307,0.535218656,356.4664307,1.099980712,356.4664307,2.510723829
355.9997559,0.090335004,355.9997559,0.146620855,355.9997559,0.272089541,355.9997559,0.557772458,355.9997559,1.145200968,355.9997559,2.580845833
355.5330811,0.091642894,355.5330811,0.149421796,355.5330811,0.278991312,355.5330811,0.570038676,355.5330811,1.170895934,355.5330811,2.641570807
355.0663452,0.093113258,355.0663452,0.152806282,355.0663452,0.285635948,355.0663452,0.583480477,355.0663452,1.193435073,355.0663452,2.684978247
354.4440002,0.096199758,354.4440002,0.159119159,354.4440002,0.299811125,354.4440002,0.611286819,354.4440002,1.244873166,354.4440002,2.805825472
353.9772034,0.097597204,353.9772034,0.161894739,353.9772034,0.305321962,353.9772034,0.621530771,353.9772034,1.264969707,353.9772034,2.802422285
353.510376,0.099893592,353.510376,0.16780293,353.510376,0.318197906,353.510376,0.64648217,353.510376,1.313797474,353.510376,2.931395292
353.0435181,0.101894401,353.0435181,0.171387717,353.0435181,0.324909061,353.0435181,0.662164688,353.0435181,1.344509125,353.0435181,3.097346067
352.5766296,0.103316434,352.5766296,0.174794078,352.5766296,0.332595408,352.5766296,0.677954137,352.5766296,1.371500492,352.5766296,3.004891157
351.9540405,0.10682933,351.9540405,0.182096422,351.9540405,0.348892629,351.9540405,0.711633027,351.9540405,1.438195109,351.9540405,3.102793455
351.4870911,0.108198121,351.4870911,0.185833842,351.4870911,0.357549757,351.4870911,0.725964367,351.4870911,1.465937376,351.4870911,3.359812975
351.0201111,0.111364879,351.0201111,0.19406873,351.0201111,0.374280959,351.0201111,0.7570979,351.0201111,1.525805473,351.0201111,3.421180725
350.5530701,0.114029601,350.5530701,0.197921932,350.5530701,0.382892966,350.5530701,0.778743327,350.5530701,1.567858934,350.5530701,3.399382591
349.9303284,0.117010467,349.9303284,0.205787465,349.9303284,0.399366915,349.9303284,0.811772764,349.9303284,1.635305524,349.9303284,3.897982597
349.4632568,0.120114632,349.4632568,0.211436972,349.4632568,0.411973864,349.4632568,0.835613251,349.4632568,1.67593646,349.4632568,3.731790781
348.9961243,0.121884845,348.9961243,0.215570003,348.9961243,0.420787215,348.9961243,0.853890598,348.9961243,1.715245008,348.9961243,10
348.5289612,0.125385657,348.5289612,0.224209815,348.5289612,0.439162165,348.5289612,0.89245224,348.5289612,1.784115672,348.5289612,10
348.0617981,0.127541646,348.0617981,0.228381455,348.0617981,0.44941026,348.0617981,0.909263194,348.0617981,1.827386856,348.0617981,4.409858704
347.4388428,0.131268337,347.4388428,0.236589208,347.4388428,0.467008472,347.4388428,0.946810722,347.4388428,1.895115972,347.4388428,4.29220438
346.9715881,0.134144858,346.9715881,0.243176758,346.9715881,0.4793697,346.9715881,0.975699425,346.9715881,1.945534945,346.9715881,10
346.504303,0.136136591,346.504303,0.247859016,346.504303,0.489634872,346.504303,0.992363215,346.504303,1.981186032,346.504303,10
346.0369873,0.140389711,346.0369873,0.257248998,346.0369873,0.510713697,346.0369873,1.034412146,346.0369873,2.06770134,346.0369873,10
345.5696411,0.142870814,345.5696411,0.262093246,345.5696411,0.521923721,345.5696411,1.054412484,345.5696411,2.109739542,345.5696411,10
344.9464722,0.146903679,344.9464722,0.270500451,344.9464722,0.541369021,344.9464722,1.093822718,344.9464722,2.184025526,344.9464722,10
344.4790649,0.149445131,344.4790649,0.276555806,344.4790649,0.554497123,344.4790649,1.121826172,344.4790649,2.251361847,344.4790649,10
344.0116272,0.151298404,344.0116272,0.282043695,344.0116272,0.564585209,344.0116272,1.138033271,344.0116272,2.282844782,344.0116272,10
343.5441284,0.154981151,343.5441284,0.290127635,343.5441284,0.583071232,343.5441284,1.178312421,343.5441284,2.322717667,343.5441284,4.576601982
343.0766296,0.15721783,343.0766296,0.295494288,343.0766296,0.593501926,343.0766296,1.199009299,343.0766296,2.366133928,343.0766296,10
342.4532471,0.160953358,342.4532471,0.303359151,342.4532471,0.611859441,342.4532471,1.236304164,342.4532471,2.432722569,342.4532471,10
341.9856873,0.163409069,341.9856873,0.30937025,341.9856873,0.624215066,341.9856873,1.262772799,341.9856873,2.505588293,341.9856873,10
341.5180969,0.165109977,341.5180969,0.313239783,341.5180969,0.63415283,341.5180969,1.280058384,341.5180969,2.536698103,341.5180969,10
341.0504456,0.168818578,341.0504456,0.321528524,341.0504456,0.651720762,341.0504456,1.312454939,341.0504456,2.601989746,341.0504456,10
340.4269104,0.171039924,340.4269104,0.32699126,340.4269104,0.662815213,340.4269104,1.333887815,340.4269104,2.659663439,340.4269104,10
339.959198,0.17367506,339.959198,0.332228571,339.959198,0.673703075,339.959198,1.357319236,339.959198,2.652626038,339.959198,4.134561539
339.4914551,0.176211596,339.4914551,0.337992817,339.4914551,0.686433137,339.4914551,1.382408738,339.4914551,2.675811291,339.4914551,4.277198792
339.0237122,0.17732881,339.0237122,0.340430319,339.0237122,0.693489552,339.0237122,1.398154736,339.0237122,2.756747484,339.0237122,10
338.5559082,0.180472985,338.5559082,0.34729737,338.5559082,0.708478093,338.5559082,1.42949903,338.5559082,2.77442503,338.5559082,4.194771767
337.9321594,0.182066977,337.9321594,0.351002216,337.9321594,0.716258109,337.9321594,1.445878863,337.9321594,2.851248503,337.9321594,5.494082451
337.4642944,0.183966562,337.4642944,0.356314749,337.4642944,0.727310658,337.4642944,1.467020988,337.4642944,2.881621838,337.4642944,10
336.9964294,0.18577987,336.9964294,0.360875785,336.9964294,0.73706311,336.9964294,1.488690615,336.9964294,2.901649237,336.9964294,10
336.5285034,0.187170818,336.5285034,0.36328575,336.5285034,0.742097378,336.5285034,1.495638728,336.5285034,2.986447334,336.5285034,10
336.0605469,0.190168366,336.0605469,0.369203657,336.0605469,0.757317305,336.0605469,1.529672861,336.0605469,2.963726044,336.0605469,10
335.4365845,0.191756338,335.4365845,0.373142183,335.4365845,0.765466452,335.4365845,1.541452765,335.4365845,3.112479687,335.4365845,10
334.9685669,0.193173975,334.9685669,0.377382636,334.9685669,0.774862468,334.9685669,1.563256621,334.9685669,3.123044729,334.9685669,10
334.5005493,0.194865301,334.5005493,0.381336898,334.5005493,0.782350659,334.5005493,1.575974703,334.5005493,3.120724678,334.5005493,10
334.0324707,0.195785016,334.0324707,0.38373515,334.0324707,0.787719786,334.0324707,1.588568091,334.0324707,3.041758776,334.0324707,10
333.5643616,0.197833702,333.5643616,0.388929963,333.5643616,0.798366547,333.5643616,1.608181477,333.5643616,3.223527193,333.5643616,10
332.9401855,0.199436039,332.9401855,0.391606391,332.9401855,0.805018127,332.9401855,1.621352792,332.9401855,3.2843678,332.9401855,10
332.4720154,0.200737611,332.4720154,0.395304859,332.4720154,0.812854707,332.4720154,1.640036464,332.4720154,3.28905797,332.4720154,10
332.0038147,0.202422038,332.0038147,0.39903003,332.0038147,0.821079552,332.0038147,1.652862549,332.0038147,3.277640581,332.0038147,10
331.535614,0.203246623,331.535614,0.40070644,331.535614,0.826227069,331.535614,1.664598584,331.535614,3.148859739,331.535614,10
331.0673523,0.205215991,331.0673523,0.405323178,331.0673523,0.837466955,331.0673523,1.686122298,331.0673523,3.435224533,331.0673523,10
330.4429626,0.206409738,330.4429626,0.408559442,330.4429626,0.843943119,330.4429626,1.699093103,330.4429626,3.435657024,330.4429626,10
